TicketID,DateKey,CustomerID,Category,Priority,SLATargetHrs,CreatedDate,ResolvedDate,ResolutionTimeHrs,FCRFlag,PostResolutionCSAT,SLAMetFlag
TKT-08483,20250118,CUST-01689,Warranty,Low,72,2025-01-18,2025-01-20,68.5,1,4,1
TKT-08484,20240805,CUST-02648,Billing/Payment,Medium,24,2024-08-05,2024-08-07,63.1,0,4,0
TKT-08485,20260330,CUST-00188,Technical/Pump,High,4,2026-03-30,2026-03-30,13.9,0,4,0
TKT-08486,20250619,CUST-00475,Technical/Pump,Low,72,2025-06-19,2025-06-19,8.7,0,3,1
TKT-08487,20240819,CUST-01827,Billing/Payment,Medium,24,2024-08-19,2024-08-19,19.5,1,3,1
TKT-08488,20260417,CUST-02163,Billing/Payment,Low,72,2026-04-17,2026-04-17,6.5,0,4,1
TKT-08489,20251214,CUST-00971,Technical/Pump,Medium,24,2025-12-14,2025-12-15,34.0,0,4,0
TKT-08490,20241019,CUST-02197,Billing/Payment,Low,72,2024-10-19,2024-10-19,0.6,0,3,1
TKT-08491,20231230,CUST-03938,Billing/Payment,High,4,2023-12-30,2023-12-30,13.9,0,3,0
TKT-08492,20260227,CUST-03961,Technical/Pump,Medium,24,2026-02-27,2026-02-27,17.3,1,2,1
TKT-08493,20250210,CUST-04261,Installation,Low,72,2025-02-10,2025-02-10,12.8,0,4,1
TKT-08494,20240719,CUST-02399,Billing/Payment,Low,72,2024-07-19,2024-07-19,10.0,1,5,1
TKT-08495,20241216,CUST-00467,Billing/Payment,Low,72,2024-12-16,2024-12-16,8.4,0,4,1
TKT-08496,20240114,CUST-00773,Billing/Payment,Medium,24,2024-01-14,2024-01-14,9.3,1,3,1
TKT-08497,20240624,CUST-00096,Billing/Payment,High,4,2024-06-24,2024-06-24,1.3,1,3,1
TKT-08498,20241002,CUST-01604,Installation,Medium,24,2024-10-02,2024-10-02,2.5,1,3,1
TKT-08499,20260425,CUST-03030,Technical/Pump,Low,72,2026-04-25,2026-04-25,2.4,0,4,1
TKT-08500,20250704,CUST-04879,Billing/Payment,Medium,24,2025-07-04,2025-07-04,4.0,0,3,1
TKT-08501,20250321,CUST-01371,Installation,Low,72,2025-03-21,2025-03-21,3.2,1,4,1
TKT-08502,20230429,CUST-01158,Technical/Pump,Low,72,2023-04-29,2023-05-01,50.5,1,3,1
TKT-08503,20250621,CUST-02062,Warranty,High,4,2025-06-21,2025-06-21,12.9,0,2,0
TKT-08504,20260128,CUST-04433,Technical/Pump,Low,72,2026-01-28,2026-01-28,4.2,1,3,1
TKT-08505,20240328,CUST-01619,Technical/Pump,Medium,24,2024-03-28,2024-03-28,17.4,0,4,1
TKT-08506,20250122,CUST-03445,General Inquiry,Low,72,2025-01-22,2025-01-24,59.8,0,3,1
TKT-08507,20240808,CUST-00102,Warranty,Medium,24,2024-08-08,2024-08-08,17.9,0,4,1
TKT-08508,20250817,CUST-02675,Complaint,Medium,24,2025-08-17,,9.9,0,,0
TKT-08509,20250409,CUST-04875,Warranty,Low,72,2025-04-09,2025-04-09,18.7,0,4,1
TKT-08510,20230927,CUST-00941,Technical/Pump,Medium,24,2023-09-27,2023-09-27,9.0,1,4,1
TKT-08511,20240329,CUST-04812,Billing/Payment,Low,72,2024-03-29,2024-03-30,46.9,1,4,1
TKT-08512,20250417,CUST-04669,Installation,Medium,24,2025-04-17,2025-04-17,12.5,1,4,1
TKT-08513,20240514,CUST-03144,General Inquiry,Medium,24,2024-05-14,2024-05-14,22.2,1,4,1
TKT-08514,20241114,CUST-00865,Warranty,High,4,2024-11-14,2024-11-15,38.0,1,3,0
TKT-08515,20250919,CUST-00394,Installation,Medium,24,2025-09-19,2025-09-19,4.1,1,3,1
TKT-08516,20250305,CUST-01883,Complaint,High,4,2025-03-05,2025-03-05,9.6,0,3,0
TKT-08517,20241029,CUST-00211,General Inquiry,Low,72,2024-10-29,2024-10-30,33.5,1,3,1
TKT-08518,20240609,CUST-01713,General Inquiry,Medium,24,2024-06-09,2024-06-09,16.9,0,3,1
TKT-08519,20240902,CUST-04184,Billing/Payment,Medium,24,2024-09-02,2024-09-02,22.9,0,3,1
TKT-08520,20250722,CUST-04378,Warranty,Medium,24,2025-07-22,2025-07-22,4.2,1,2,1
TKT-08521,20240713,CUST-01856,Complaint,Medium,24,2024-07-13,2024-07-13,16.1,1,3,1
TKT-08522,20240519,CUST-02036,Complaint,Low,72,2024-05-19,2024-05-19,18.9,0,3,1
TKT-08523,20241108,CUST-03549,Installation,Low,72,2024-11-08,2024-11-08,1.3,0,3,1
TKT-08524,20240423,CUST-02292,Installation,Low,72,2024-04-23,2024-04-23,6.7,1,4,1
TKT-08525,20250210,CUST-00302,Installation,Medium,24,2025-02-10,2025-02-10,5.0,1,4,1
TKT-08526,20250310,CUST-03377,Installation,Low,72,2025-03-10,2025-03-10,11.6,0,3,1
TKT-08527,20251209,CUST-01514,Installation,Medium,24,2025-12-09,2025-12-10,24.4,0,4,0
TKT-08528,20240227,CUST-03324,Technical/Pump,High,4,2024-02-27,2024-02-28,24.1,0,5,0
TKT-08529,20241126,CUST-01566,General Inquiry,Medium,24,2024-11-26,2024-11-26,14.2,1,5,1
TKT-08530,20251110,CUST-02732,Installation,High,4,2025-11-10,2025-11-10,20.6,1,3,0
TKT-08531,20240809,CUST-03689,Warranty,Low,72,2024-08-09,2024-08-09,0.5,1,4,1
TKT-08532,20240505,CUST-03056,Installation,Medium,24,2024-05-05,2024-05-05,7.1,1,2,1
TKT-08533,20251022,CUST-00986,Warranty,High,4,2025-10-22,2025-10-22,11.6,0,4,0
TKT-08534,20240118,CUST-00822,Warranty,Low,72,2024-01-18,2024-01-18,8.3,0,4,1
TKT-08535,20240825,CUST-02488,Billing/Payment,Medium,24,2024-08-25,2024-08-25,3.4,0,3,1
TKT-08536,20230618,CUST-04783,Complaint,Medium,24,2023-06-18,2023-06-18,1.7,0,5,1
TKT-08537,20240511,CUST-04954,Warranty,Medium,24,2024-05-11,2024-05-11,14.8,0,3,1
TKT-08538,20250820,CUST-03924,Billing/Payment,High,4,2025-08-20,2025-08-20,19.6,1,4,0
TKT-08539,20241030,CUST-03899,Warranty,Medium,24,2024-10-30,2024-10-30,4.2,0,3,1
TKT-08540,20250511,CUST-02135,Technical/Pump,Medium,24,2025-05-11,2025-05-12,45.3,1,4,0
TKT-08541,20240529,CUST-00471,General Inquiry,Medium,24,2024-05-29,2024-05-29,7.4,0,3,1
TKT-08542,20250721,CUST-01981,Technical/Pump,Medium,24,2025-07-21,2025-07-22,26.9,1,5,0
TKT-08543,20230323,CUST-00342,Billing/Payment,Low,72,2023-03-23,2023-03-23,4.0,1,4,1
TKT-08544,20260109,CUST-02584,Technical/Pump,Medium,24,2026-01-09,2026-01-09,0.9,1,4,1
TKT-08545,20250611,CUST-00287,Warranty,Medium,24,2025-06-11,2025-06-11,6.6,1,3,1
TKT-08546,20250625,CUST-00759,Billing/Payment,Medium,24,2025-06-25,2025-06-25,21.5,1,4,1
TKT-08547,20240727,CUST-01823,General Inquiry,Low,72,2024-07-27,2024-07-27,12.0,1,4,1
TKT-08548,20240908,CUST-04427,Billing/Payment,Medium,24,2024-09-08,2024-09-08,9.9,1,4,1
TKT-08549,20250121,CUST-00833,Billing/Payment,Medium,24,2025-01-21,2025-01-21,4.2,0,5,1
TKT-08550,20240605,CUST-03952,Technical/Pump,Low,72,2024-06-05,2024-06-06,26.5,1,4,1
TKT-08551,20251026,CUST-00482,Warranty,Medium,24,2025-10-26,2025-10-26,2.1,0,5,1
TKT-08552,20250422,CUST-00001,Billing/Payment,Low,72,2025-04-22,2025-04-22,3.3,1,4,1
TKT-08553,20260207,CUST-02238,Complaint,Medium,24,2026-02-07,2026-02-07,2.2,1,4,1
TKT-08554,20240709,CUST-01893,Warranty,Medium,24,2024-07-09,2024-07-10,36.3,0,4,0
TKT-08555,20250630,CUST-02404,Technical/Pump,Medium,24,2025-06-30,2025-06-30,14.9,1,3,1
TKT-08556,20231128,CUST-02143,Warranty,Medium,24,2023-11-28,2023-11-29,24.8,1,4,0
TKT-08557,20241209,CUST-04353,Complaint,Low,72,2024-12-09,2024-12-09,10.4,1,4,1
TKT-08558,20250701,CUST-03732,Technical/Pump,High,4,2025-07-01,2025-07-01,5.3,0,3,0
TKT-08559,20251213,CUST-04346,Billing/Payment,High,4,2025-12-13,2025-12-13,6.4,0,4,0
TKT-08560,20250105,CUST-01932,Technical/Pump,Low,72,2025-01-05,2025-01-06,36.2,0,3,1
TKT-08561,20241024,CUST-02913,Installation,High,4,2024-10-24,2024-10-24,10.9,1,4,0
TKT-08562,20250819,CUST-01115,Billing/Payment,Low,72,2025-08-19,2025-08-19,12.0,0,4,1
TKT-08563,20231206,CUST-04434,Complaint,Low,72,2023-12-06,2023-12-06,18.4,0,4,1
TKT-08564,20240826,CUST-03428,Technical/Pump,Medium,24,2024-08-26,2024-08-26,8.4,1,4,1
TKT-08565,20240716,CUST-01943,Installation,Medium,24,2024-07-16,2024-07-16,9.9,0,4,1
TKT-08566,20240126,CUST-00116,Warranty,High,4,2024-01-26,2024-01-26,12.0,0,3,0
TKT-08567,20260317,CUST-02307,Warranty,Medium,24,2026-03-17,2026-03-18,39.2,0,3,0
TKT-08568,20240214,CUST-04718,General Inquiry,Medium,24,2024-02-14,2024-02-15,25.0,1,4,0
TKT-08569,20230831,CUST-03565,Technical/Pump,Medium,24,2023-08-31,2023-09-01,28.8,1,3,0
TKT-08570,20241126,CUST-04386,Installation,High,4,2024-11-26,2024-11-26,4.6,1,4,0
TKT-08571,20250713,CUST-03360,Warranty,Medium,24,2025-07-13,,9.2,0,,0
TKT-08572,20250414,CUST-03743,General Inquiry,High,4,2025-04-14,2025-04-14,10.0,1,5,0
TKT-08573,20250804,CUST-04110,Installation,Low,72,2025-08-04,2025-08-04,1.7,1,3,1
TKT-08574,20240807,CUST-00605,Installation,Medium,24,2024-08-07,2024-08-07,15.0,1,2,1
TKT-08575,20240827,CUST-02145,Installation,Low,72,2024-08-27,2024-08-27,4.8,1,2,1
TKT-08576,20250507,CUST-04097,Billing/Payment,High,4,2025-05-07,2025-05-07,6.3,0,4,0
TKT-08577,20241231,CUST-03268,General Inquiry,Medium,24,2024-12-31,2024-12-31,2.8,1,4,1
TKT-08578,20250225,CUST-02146,Complaint,Low,72,2025-02-25,2025-02-26,28.3,0,3,1
TKT-08579,20250116,CUST-01128,Complaint,Low,72,2025-01-16,2025-01-16,1.7,0,3,1
TKT-08580,20250803,CUST-02179,Technical/Pump,Low,72,2025-08-03,2025-08-04,34.0,1,4,1
TKT-08581,20250104,CUST-04905,Technical/Pump,Medium,24,2025-01-04,2025-01-04,6.1,0,4,1
TKT-08582,20241212,CUST-01128,Technical/Pump,Low,72,2024-12-12,2024-12-13,25.2,1,3,1
TKT-08583,20260223,CUST-04383,Complaint,Medium,24,2026-02-23,2026-02-24,46.0,0,3,0
TKT-08584,20250314,CUST-00417,Technical/Pump,Low,72,2025-03-14,2025-03-15,34.8,1,2,1
TKT-08585,20231212,CUST-02588,Technical/Pump,Low,72,2023-12-12,2023-12-12,3.5,0,3,1
TKT-08586,20231024,CUST-01367,Warranty,High,4,2023-10-24,2023-10-24,6.6,1,5,0
TKT-08587,20240102,CUST-03985,Billing/Payment,Low,72,2024-01-02,2024-01-02,5.7,1,5,1
TKT-08588,20250610,CUST-02508,Technical/Pump,Low,72,2025-06-10,2025-06-10,7.5,1,3,1
TKT-08589,20250913,CUST-02356,Technical/Pump,Medium,24,2025-09-13,2025-09-13,20.5,1,3,1
TKT-08590,20230414,CUST-03084,Warranty,Medium,24,2023-04-14,2023-04-14,17.3,0,3,1
TKT-08591,20251220,CUST-04369,Technical/Pump,Low,72,2025-12-20,2025-12-20,6.6,1,4,1
TKT-08592,20240609,CUST-01764,Billing/Payment,Medium,24,2024-06-09,2024-06-09,1.7,1,2,1
TKT-08593,20241008,CUST-04688,Technical/Pump,Medium,24,2024-10-08,2024-10-09,33.2,0,3,0
TKT-08594,20260220,CUST-03784,Technical/Pump,Medium,24,2026-02-20,2026-02-20,8.7,1,4,1
TKT-08595,20241211,CUST-00812,Billing/Payment,Low,72,2024-12-11,2024-12-11,5.0,1,5,1
TKT-08596,20251008,CUST-03831,Technical/Pump,Medium,24,2025-10-08,2025-10-08,17.8,1,2,1
TKT-08597,20250826,CUST-00345,General Inquiry,Medium,24,2025-08-26,2025-08-26,13.8,0,5,1
TKT-08598,20240605,CUST-03647,Technical/Pump,Low,72,2024-06-05,2024-06-06,38.3,1,4,1
TKT-08599,20240816,CUST-03638,Billing/Payment,Low,72,2024-08-16,2024-08-16,0.5,0,3,1
TKT-08600,20240521,CUST-02448,Technical/Pump,Low,72,2024-05-21,2024-05-21,11.4,1,3,1
TKT-08601,20240614,CUST-04030,Billing/Payment,Medium,24,2024-06-14,2024-06-15,31.6,1,3,0
TKT-08602,20250307,CUST-03677,Technical/Pump,Low,72,2025-03-07,2025-03-09,60.1,1,3,1
TKT-08603,20240722,CUST-02764,Billing/Payment,Medium,24,2024-07-22,2024-07-22,9.2,1,4,1
TKT-08604,20250711,CUST-00105,Billing/Payment,Low,72,2025-07-11,2025-07-12,31.4,0,3,1
TKT-08605,20250131,CUST-01838,General Inquiry,Low,72,2025-01-31,2025-01-31,19.3,0,5,1
TKT-08606,20230917,CUST-03550,Complaint,High,4,2023-09-17,2023-09-18,29.7,0,3,0
TKT-08607,20241224,CUST-01603,General Inquiry,Medium,24,2024-12-24,2024-12-24,3.4,0,3,1
TKT-08608,20260130,CUST-03943,Installation,Medium,24,2026-01-30,,17.2,0,,0
TKT-08609,20241017,CUST-03314,Technical/Pump,Medium,24,2024-10-17,2024-10-17,4.6,0,3,1
TKT-08610,20250713,CUST-02666,Installation,Low,72,2025-07-13,2025-07-13,2.9,0,4,1
TKT-08611,20250929,CUST-03759,Billing/Payment,Medium,24,2025-09-29,2025-09-29,17.4,1,5,1
TKT-08612,20260403,CUST-01271,Technical/Pump,Low,72,2026-04-03,2026-04-03,4.3,0,3,1
TKT-08613,20250805,CUST-04986,General Inquiry,Low,72,2025-08-05,2025-08-05,9.9,1,4,1
TKT-08614,20241102,CUST-01612,Billing/Payment,Low,72,2024-11-02,2024-11-02,7.9,0,3,1
TKT-08615,20231104,CUST-02343,Billing/Payment,Low,72,2023-11-04,2023-11-04,21.3,0,4,1
TKT-08616,20250425,CUST-03564,Billing/Payment,Medium,24,2025-04-25,2025-04-25,3.7,1,2,1
TKT-08617,20250827,CUST-04827,Warranty,Low,72,2025-08-27,2025-08-27,0.5,1,3,1
TKT-08618,20260307,CUST-01646,Technical/Pump,Medium,24,2026-03-07,2026-03-08,27.6,1,3,0
TKT-08619,20241110,CUST-03908,Technical/Pump,Medium,24,2024-11-10,2024-11-10,2.8,0,4,1
TKT-08620,20250506,CUST-03715,Billing/Payment,Medium,24,2025-05-06,,46.2,0,,0
TKT-08621,20250314,CUST-01359,General Inquiry,Medium,24,2025-03-14,2025-03-14,6.6,1,4,1
TKT-08622,20250212,CUST-03991,Installation,Low,72,2025-02-12,2025-02-13,25.2,0,3,1
TKT-08623,20231030,CUST-04578,Billing/Payment,Medium,24,2023-10-30,2023-10-30,6.6,1,4,1
TKT-08624,20250420,CUST-00211,Billing/Payment,High,4,2025-04-20,2025-04-21,34.7,0,4,0
TKT-08625,20240802,CUST-03522,Installation,High,4,2024-08-02,2024-08-02,3.9,1,4,1
TKT-08626,20250815,CUST-03162,Technical/Pump,Medium,24,2025-08-15,2025-08-15,5.8,1,2,1
TKT-08627,20250902,CUST-03833,Billing/Payment,Medium,24,2025-09-02,2025-09-02,6.3,1,3,1
TKT-08628,20231208,CUST-03174,Warranty,Medium,24,2023-12-08,2023-12-08,1.3,0,3,1
TKT-08629,20240308,CUST-02605,General Inquiry,High,4,2024-03-08,2024-03-08,14.1,0,5,0
TKT-08630,20241123,CUST-02983,Installation,Medium,24,2024-11-23,2024-11-23,6.0,0,3,1
TKT-08631,20240730,CUST-02187,Installation,Low,72,2024-07-30,2024-07-30,14.4,1,3,1
TKT-08632,20250619,CUST-04669,Billing/Payment,Low,72,2025-06-19,2025-06-19,5.6,1,3,1
TKT-08633,20250723,CUST-02919,Warranty,Low,72,2025-07-23,2025-07-23,0.5,1,3,1
TKT-08634,20260208,CUST-00522,Complaint,Medium,24,2026-02-08,2026-02-08,2.1,0,4,1
TKT-08635,20240707,CUST-02058,Technical/Pump,Medium,24,2024-07-07,2024-07-07,2.0,0,3,1
TKT-08636,20250610,CUST-01497,Complaint,Low,72,2025-06-10,2025-06-11,38.5,1,5,1
TKT-08637,20241201,CUST-01651,Warranty,Low,72,2024-12-01,2024-12-02,39.7,1,3,1
TKT-08638,20251122,CUST-01131,Technical/Pump,Medium,24,2025-11-22,2025-11-22,0.5,1,3,1
TKT-08639,20241023,CUST-02763,Technical/Pump,Low,72,2024-10-23,2024-10-23,13.4,1,4,1
TKT-08640,20250410,CUST-04334,Complaint,Medium,24,2025-04-10,2025-04-10,6.5,1,3,1
TKT-08641,20240312,CUST-04791,Technical/Pump,Low,72,2024-03-12,2024-03-12,4.8,0,1,1
TKT-08642,20250912,CUST-04954,Billing/Payment,Medium,24,2025-09-12,2025-09-12,12.5,0,5,1
TKT-08643,20250101,CUST-01056,Technical/Pump,Medium,24,2025-01-01,2025-01-01,12.8,1,4,1
TKT-08644,20240104,CUST-04219,General Inquiry,Medium,24,2024-01-04,2024-01-04,10.2,1,3,1
TKT-08645,20240109,CUST-00004,Billing/Payment,Low,72,2024-01-09,2024-01-10,28.0,1,3,1
TKT-08646,20251228,CUST-01089,Installation,Low,72,2025-12-28,2025-12-28,1.9,0,3,1
TKT-08647,20230317,CUST-02440,Technical/Pump,Medium,24,2023-03-17,2023-03-17,7.4,0,4,1
TKT-08648,20251103,CUST-01502,Complaint,Medium,24,2025-11-03,2025-11-03,14.9,1,4,1
TKT-08649,20250903,CUST-04612,General Inquiry,Medium,24,2025-09-03,2025-09-03,8.3,1,4,1
TKT-08650,20251021,CUST-02420,Installation,Low,72,2025-10-21,2025-10-21,12.6,0,5,1
TKT-08651,20231201,CUST-01208,Billing/Payment,Low,72,2023-12-01,2023-12-01,11.9,1,3,1
TKT-08652,20260417,CUST-01180,Billing/Payment,Low,72,2026-04-17,2026-04-18,24.4,0,5,1
TKT-08653,20231005,CUST-03924,Billing/Payment,Low,72,2023-10-05,2023-10-05,3.4,0,3,1
TKT-08654,20250825,CUST-00680,General Inquiry,Medium,24,2025-08-25,2025-08-25,12.5,0,3,1
TKT-08655,20250329,CUST-02727,Complaint,Low,72,2025-03-29,2025-03-29,5.4,0,3,1
TKT-08656,20251115,CUST-00661,Technical/Pump,Medium,24,2025-11-15,2025-11-17,60.5,1,5,0
TKT-08657,20260419,CUST-00676,Warranty,Low,72,2026-04-19,2026-04-19,5.7,0,4,1
TKT-08658,20240502,CUST-00130,Warranty,Medium,24,2024-05-02,2024-05-03,24.0,1,3,1
TKT-08659,20250212,CUST-03473,Complaint,High,4,2025-02-12,2025-02-13,28.1,0,4,0
TKT-08660,20250131,CUST-02389,Billing/Payment,High,4,2025-01-31,2025-02-02,52.9,0,3,0
TKT-08661,20260329,CUST-00496,Complaint,Low,72,2026-03-29,2026-03-30,26.7,0,4,1
TKT-08662,20251205,CUST-04703,Billing/Payment,Medium,24,2025-12-05,2025-12-06,34.4,0,3,0
TKT-08663,20240624,CUST-01198,Billing/Payment,Medium,24,2024-06-24,2024-06-24,6.5,1,3,1
TKT-08664,20250815,CUST-04209,General Inquiry,Medium,24,2025-08-15,2025-08-16,24.2,1,4,0
TKT-08665,20240313,CUST-01315,Warranty,Low,72,2024-03-13,2024-03-13,4.0,1,3,1
TKT-08666,20240813,CUST-01070,Billing/Payment,Medium,24,2024-08-13,2024-08-13,11.1,1,3,1
TKT-08667,20240226,CUST-04630,General Inquiry,Low,72,2024-02-26,2024-02-26,9.6,1,5,1
TKT-08668,20250118,CUST-01118,Billing/Payment,Low,72,2025-01-18,2025-01-18,0.7,1,4,1
TKT-08669,20240919,CUST-02795,Technical/Pump,Medium,24,2024-09-19,2024-09-19,9.6,0,4,1
TKT-08670,20251003,CUST-03719,General Inquiry,Medium,24,2025-10-03,2025-10-03,21.2,1,3,1
TKT-08671,20240922,CUST-01835,Technical/Pump,Low,72,2024-09-22,2024-09-23,30.2,1,4,1
TKT-08672,20260303,CUST-04232,Billing/Payment,Low,72,2026-03-03,2026-03-03,3.1,0,3,1
TKT-08673,20250429,CUST-04763,Warranty,Low,72,2025-04-29,2025-04-30,35.4,1,5,1
TKT-08674,20250816,CUST-03666,Technical/Pump,Medium,24,2025-08-16,2025-08-17,29.2,1,5,0
TKT-08675,20240705,CUST-04087,Technical/Pump,Low,72,2024-07-05,2024-07-05,6.9,0,4,1
TKT-08676,20251115,CUST-01563,Installation,Medium,24,2025-11-15,2025-11-16,43.0,1,4,0
TKT-08677,20230530,CUST-03639,Billing/Payment,Medium,24,2023-05-30,2023-05-30,3.0,1,4,1
TKT-08678,20250723,CUST-02828,General Inquiry,Medium,24,2025-07-23,2025-07-23,2.4,1,2,1
TKT-08679,20260110,CUST-01126,Technical/Pump,Low,72,2026-01-10,2026-01-10,3.2,0,4,1
TKT-08680,20240714,CUST-04410,Billing/Payment,Low,72,2024-07-14,2024-07-15,29.9,0,5,1
TKT-08681,20260104,CUST-02280,Billing/Payment,Medium,24,2026-01-04,2026-01-06,59.9,1,3,0
TKT-08682,20250803,CUST-02557,Billing/Payment,Low,72,2025-08-03,2025-08-03,12.8,1,4,1
TKT-08683,20250508,CUST-03547,Technical/Pump,High,4,2025-05-08,2025-05-08,8.6,1,4,0
TKT-08684,20230913,CUST-00479,Billing/Payment,Medium,24,2023-09-13,2023-09-14,46.6,1,4,0
TKT-08685,20250823,CUST-02097,Warranty,Medium,24,2025-08-23,2025-08-24,27.3,0,5,0
TKT-08686,20250722,CUST-01644,Complaint,High,4,2025-07-22,2025-07-22,4.2,0,4,0
TKT-08687,20240422,CUST-04763,Technical/Pump,Low,72,2024-04-22,2024-04-22,16.5,0,4,1
TKT-08688,20250812,CUST-04397,Installation,Low,72,2025-08-12,2025-08-13,26.4,1,4,1
TKT-08689,20251107,CUST-04573,Billing/Payment,High,4,2025-11-07,2025-11-07,0.5,1,4,1
TKT-08690,20250630,CUST-02228,General Inquiry,High,4,2025-06-30,2025-06-30,5.0,1,4,0
TKT-08691,20260202,CUST-03562,Warranty,Low,72,2026-02-02,2026-02-02,6.5,1,4,1
TKT-08692,20260316,CUST-01808,Billing/Payment,Low,72,2026-03-16,2026-03-16,8.1,1,3,1
TKT-08693,20251112,CUST-04839,Billing/Payment,Low,72,2025-11-12,2025-11-12,3.3,0,3,1
TKT-08694,20250503,CUST-04520,Complaint,High,4,2025-05-03,2025-05-04,26.2,1,4,0
TKT-08695,20251023,CUST-01040,Warranty,Low,72,2025-10-23,2025-10-23,9.7,1,3,1
TKT-08696,20250411,CUST-04133,Installation,Low,72,2025-04-11,2025-04-11,9.7,0,4,1
TKT-08697,20250407,CUST-00174,Billing/Payment,Low,72,2025-04-07,2025-04-10,73.3,1,4,0
TKT-08698,20251027,CUST-04874,Installation,Medium,24,2025-10-27,2025-10-27,14.3,1,4,1
TKT-08699,20240504,CUST-00620,Warranty,Medium,24,2024-05-04,2024-05-06,53.0,1,4,0
TKT-08700,20251024,CUST-02294,General Inquiry,Low,72,2025-10-24,2025-10-24,4.7,0,4,1
TKT-08701,20241012,CUST-00926,Technical/Pump,Low,72,2024-10-12,2024-10-12,5.1,0,4,1
TKT-08702,20250824,CUST-00048,Warranty,Medium,24,2025-08-24,2025-08-24,4.7,1,3,1
TKT-08703,20240817,CUST-03867,Warranty,Low,72,2024-08-17,2024-08-17,18.2,1,3,1
TKT-08704,20240702,CUST-00808,Technical/Pump,Low,72,2024-07-02,2024-07-02,11.0,1,5,1
TKT-08705,20240726,CUST-02729,Technical/Pump,Low,72,2024-07-26,2024-07-26,7.4,0,3,1
TKT-08706,20230628,CUST-00548,Billing/Payment,Medium,24,2023-06-28,2023-06-28,5.5,1,4,1
TKT-08707,20240904,CUST-00495,Billing/Payment,Low,72,2024-09-04,2024-09-04,18.0,0,3,1
TKT-08708,20241121,CUST-04105,Billing/Payment,Medium,24,2024-11-21,2024-11-21,6.5,0,4,1
TKT-08709,20250112,CUST-01287,Technical/Pump,Low,72,2025-01-12,2025-01-13,30.8,0,3,1
TKT-08710,20240419,CUST-03502,Complaint,High,4,2024-04-19,2024-04-19,14.3,0,4,0
TKT-08711,20250329,CUST-03730,Billing/Payment,High,4,2025-03-29,2025-03-29,14.2,1,3,0
TKT-08712,20241027,CUST-04602,Installation,Low,72,2024-10-27,2024-10-27,22.7,1,4,1
TKT-08713,20251105,CUST-02468,Billing/Payment,Medium,24,2025-11-05,2025-11-06,37.4,1,3,0
TKT-08714,20251220,CUST-00478,Installation,Low,72,2025-12-20,2025-12-20,1.1,1,4,1
TKT-08715,20250824,CUST-02669,Billing/Payment,Low,72,2025-08-24,2025-08-24,6.9,0,4,1
TKT-08716,20240407,CUST-01872,Installation,Medium,24,2024-04-07,2024-04-07,2.5,1,3,1
TKT-08717,20250811,CUST-00958,Warranty,Low,72,2025-08-11,2025-08-11,7.2,1,4,1
TKT-08718,20240414,CUST-02804,Technical/Pump,High,4,2024-04-14,2024-04-17,93.2,0,5,0
TKT-08719,20231030,CUST-02838,Installation,Medium,24,2023-10-30,2023-10-30,1.4,0,2,1
TKT-08720,20241127,CUST-01528,Billing/Payment,High,4,2024-11-27,2024-11-27,0.5,1,3,1
TKT-08721,20241114,CUST-00688,Technical/Pump,Low,72,2024-11-14,2024-11-14,3.2,0,4,1
TKT-08722,20250220,CUST-03769,Complaint,Low,72,2025-02-20,2025-02-20,15.0,1,2,1
TKT-08723,20251211,CUST-03606,Billing/Payment,Low,72,2025-12-11,2025-12-11,2.5,1,4,1
TKT-08724,20240330,CUST-02295,Billing/Payment,High,4,2024-03-30,2024-03-30,11.9,1,4,0
TKT-08725,20260324,CUST-00078,Billing/Payment,Low,72,2026-03-24,2026-03-24,1.6,0,4,1
TKT-08726,20240608,CUST-04987,Billing/Payment,Low,72,2024-06-08,2024-06-09,27.0,0,4,1
TKT-08727,20260115,CUST-01512,General Inquiry,Medium,24,2026-01-15,2026-01-15,2.8,1,2,1
TKT-08728,20230731,CUST-00536,Installation,Low,72,2023-07-31,2023-07-31,15.1,0,2,1
TKT-08729,20251004,CUST-01660,Warranty,Low,72,2025-10-04,2025-10-04,9.8,1,4,1
TKT-08730,20240910,CUST-00198,Installation,Medium,24,2024-09-10,,16.3,0,,0
TKT-08731,20250627,CUST-04673,General Inquiry,Low,72,2025-06-27,2025-06-27,4.9,0,3,1
TKT-08732,20251211,CUST-01757,General Inquiry,High,4,2025-12-11,2025-12-11,0.5,1,4,1
TKT-08733,20231110,CUST-02065,Billing/Payment,High,4,2023-11-10,,2.8,0,,0
TKT-08734,20241102,CUST-04192,Billing/Payment,Low,72,2024-11-02,2024-11-02,3.3,0,4,1
TKT-08735,20250712,CUST-04470,Technical/Pump,Medium,24,2025-07-12,2025-07-12,7.5,1,3,1
TKT-08736,20260311,CUST-00772,Installation,Medium,24,2026-03-11,2026-03-11,0.5,1,4,1
TKT-08737,20230921,CUST-02825,Billing/Payment,Low,72,2023-09-21,2023-09-21,8.1,1,2,1
TKT-08738,20230703,CUST-03860,Complaint,High,4,2023-07-03,2023-07-03,15.2,1,3,0
TKT-08739,20250515,CUST-02927,Billing/Payment,Low,72,2025-05-15,2025-05-16,29.7,1,3,1
TKT-08740,20250207,CUST-00279,Installation,Medium,24,2025-02-07,2025-02-07,10.6,0,3,1
