CustMonthID,DateKey,CustomerID,IsActive,EngagementSegment,DeviceRuntimeHrs,WaterPumpedLitres,NPSScore,CSATScore,ChurnFlag,ChurnReason
4214,20250228,CUST-02961,1,Active,7.4,3123,6,3,0,
4215,20250331,CUST-02961,1,Highly Active,8.4,1290,8,3,0,
4216,20250430,CUST-02961,1,Dormant,3.4,953,6,5,0,
4217,20250531,CUST-02961,1,Active,3.8,1996,6,3,0,
4218,20250630,CUST-02961,1,Highly Active,1.1,1339,8,3,0,
4219,20250731,CUST-02961,1,Dormant,8.6,1954,5,3,0,
4220,20250831,CUST-02961,1,Active,3.1,2365,7,4,0,
4221,20250930,CUST-02961,1,Active,9.1,2442,5,3,0,
4222,20251031,CUST-02961,1,Active,4.0,2679,9,4,0,
4223,20251130,CUST-02961,1,Active,7.4,3282,6,4,0,
4224,20251231,CUST-02961,1,Active,7.6,3464,8,3,0,
4225,20260131,CUST-02961,1,Highly Active,7.6,1652,6,5,0,
4226,20260228,CUST-02961,1,Active,7.8,1782,8,5,0,
4227,20260331,CUST-02961,1,Lapsed,8.6,1353,9,3,0,
4228,20260430,CUST-02961,1,Highly Active,5.2,2457,8,4,0,
4229,20251130,CUST-02971,1,Lapsed,8.0,1728,6,5,0,
4230,20251231,CUST-02971,1,Active,8.1,1511,7,3,0,
4231,20260131,CUST-02971,1,Active,2.9,989,7,5,0,
4232,20260228,CUST-02971,1,Active,7.6,1265,8,4,0,
4233,20260331,CUST-02971,1,Lapsed,6.6,2201,5,4,0,
4234,20260430,CUST-02971,1,Highly Active,7.6,1474,6,3,0,
4235,20260131,CUST-02981,1,Active,4.9,1165,9,2,0,
4236,20260228,CUST-02981,1,Highly Active,6.9,2535,7,4,0,
4237,20260331,CUST-02981,1,Active,7.8,1266,4,2,0,
4238,20260430,CUST-02981,1,Active,6.5,1280,9,4,0,
4239,20250930,CUST-02991,1,Highly Active,4.6,2169,4,3,0,
4240,20251031,CUST-02991,1,Active,7.5,2209,4,3,0,
4241,20251130,CUST-02991,1,Lapsed,10.0,2003,8,4,0,
4242,20251231,CUST-02991,1,Lapsed,3.6,1520,8,4,0,
4243,20260131,CUST-02991,1,Dormant,7.0,1997,7,5,0,
4244,20260228,CUST-02991,1,Active,8.1,1577,4,4,0,
4245,20260331,CUST-02991,1,Active,6.6,1943,9,3,0,
4246,20260430,CUST-02991,1,Lapsed,3.4,2614,4,5,0,
4247,20230630,CUST-03001,1,Lapsed,3.0,2103,6,3,0,
4248,20230731,CUST-03001,1,Active,9.0,2314,2,3,0,
4249,20230831,CUST-03001,1,Highly Active,6.6,2680,6,3,0,
4250,20230930,CUST-03001,1,Highly Active,7.5,1366,4,4,0,
4251,20231031,CUST-03001,1,Highly Active,4.7,1012,5,4,0,
4252,20231130,CUST-03001,1,Lapsed,7.6,318,8,3,0,
4253,20231231,CUST-03001,1,Dormant,2.2,1505,7,3,0,
4254,20240131,CUST-03001,1,Active,5.6,2259,8,4,0,
4255,20240229,CUST-03001,1,Active,6.5,1090,4,4,0,
4256,20240331,CUST-03001,1,Highly Active,5.1,2419,4,4,0,
4257,20240430,CUST-03001,1,Lapsed,4.4,2685,4,4,0,
4258,20240531,CUST-03001,1,Lapsed,10.0,1018,6,3,0,
4259,20240630,CUST-03001,1,Lapsed,3.1,3012,8,4,0,
4260,20240731,CUST-03001,1,Active,9.3,1443,4,3,0,
4261,20240831,CUST-03001,1,Active,4.9,1583,7,3,0,
4262,20240930,CUST-03001,1,Lapsed,9.5,1336,2,3,0,
4263,20241031,CUST-03001,1,Highly Active,7.1,1694,9,5,0,
4264,20241130,CUST-03001,1,Lapsed,3.8,1377,6,2,0,
4265,20241231,CUST-03001,1,Highly Active,6.8,2868,9,4,0,
4266,20250131,CUST-03001,1,Dormant,6.4,2322,4,4,0,
4267,20250228,CUST-03001,1,Lapsed,6.2,1509,8,3,0,
4268,20250331,CUST-03001,1,Active,7.5,938,4,4,0,
4269,20250430,CUST-03001,1,Active,3.1,1738,9,4,0,
4270,20250531,CUST-03001,1,Active,3.7,2790,8,3,0,
4271,20250630,CUST-03001,1,Active,5.5,2067,8,3,0,
4272,20250731,CUST-03001,1,Active,6.4,1187,9,4,0,
4273,20250831,CUST-03001,1,Active,7.7,1867,7,4,0,
4274,20250930,CUST-03001,1,Highly Active,7.4,1078,5,2,0,
4275,20251031,CUST-03001,1,Active,6.0,2272,5,4,0,
4276,20251130,CUST-03001,1,Lapsed,2.7,459,6,4,0,
4277,20251231,CUST-03001,1,Active,5.3,1339,6,3,0,
4278,20260131,CUST-03001,1,Highly Active,7.0,2271,7,5,0,
4279,20260228,CUST-03001,1,Active,6.5,2115,8,3,0,
4280,20260331,CUST-03001,1,Active,3.4,1797,7,5,0,
4281,20260430,CUST-03001,1,Active,8.8,1897,8,4,0,
4282,20230930,CUST-03011,1,Lapsed,6.7,2886,4,5,0,
4283,20231031,CUST-03011,1,Active,4.5,1765,4,3,0,
4284,20231130,CUST-03011,1,Lapsed,6.7,1806,5,5,0,
4285,20231231,CUST-03011,1,Lapsed,5.6,1887,7,4,0,
4286,20240131,CUST-03011,1,Active,7.2,1844,6,2,0,
4287,20240229,CUST-03011,1,Active,5.1,1460,4,4,0,
4288,20240331,CUST-03011,1,Lapsed,6.8,1857,7,3,0,
4289,20240430,CUST-03011,1,Dormant,4.5,1327,4,3,0,
4290,20240531,CUST-03011,1,Highly Active,5.6,1613,8,3,0,
4291,20240630,CUST-03011,1,Active,5.1,2595,7,3,0,
4292,20240731,CUST-03011,1,Highly Active,5.2,2350,5,3,0,
4293,20240831,CUST-03011,1,Active,6.3,1814,7,4,0,
4294,20240930,CUST-03011,1,Highly Active,6.5,1552,8,3,0,
4295,20241031,CUST-03011,1,Highly Active,9.2,1547,7,3,0,
4296,20241130,CUST-03011,1,Active,8.6,992,8,3,0,
4297,20241231,CUST-03011,1,Lapsed,7.2,1700,5,3,0,
4298,20250131,CUST-03011,1,Lapsed,5.6,1760,3,4,0,
4299,20250228,CUST-03011,1,Lapsed,7.1,2084,5,4,0,
4300,20250331,CUST-03011,1,Active,5.0,1747,6,3,0,
4301,20250430,CUST-03011,1,Highly Active,6.5,1802,7,4,0,
4302,20250531,CUST-03011,1,Highly Active,6.6,2129,10,3,0,
4303,20250630,CUST-03011,1,Active,3.1,2490,7,3,0,
4304,20250731,CUST-03011,1,Highly Active,7.1,1485,6,4,0,
4305,20250831,CUST-03011,1,Active,8.8,1081,7,4,0,
4306,20250930,CUST-03011,1,Active,7.7,1839,8,3,0,
4307,20251031,CUST-03011,1,Active,4.7,304,7,4,0,
4308,20251130,CUST-03011,1,Highly Active,6.1,2506,7,3,0,
4309,20251231,CUST-03011,1,Highly Active,7.0,2248,6,4,0,
4310,20260131,CUST-03011,1,Highly Active,3.4,2939,9,4,0,
4311,20260228,CUST-03011,1,Dormant,6.9,1947,10,3,0,
4312,20260331,CUST-03011,1,Lapsed,5.9,963,5,4,0,
4313,20260430,CUST-03011,1,Active,7.8,1318,6,3,0,
4314,20231231,CUST-03021,1,Highly Active,6.3,1892,5,3,0,
4315,20240131,CUST-03021,1,Active,4.5,2217,6,4,0,
4316,20240229,CUST-03021,1,Highly Active,4.9,1932,7,4,0,
4317,20240331,CUST-03021,1,Lapsed,3.5,1463,5,4,0,
4318,20240430,CUST-03021,1,Lapsed,6.9,2389,6,4,0,
4319,20240531,CUST-03021,1,Lapsed,8.7,2109,9,2,0,
4320,20240630,CUST-03021,1,Dormant,5.4,1846,2,3,0,
4321,20240731,CUST-03021,1,Highly Active,7.8,1205,5,3,0,
4322,20240831,CUST-03021,1,Dormant,6.1,2503,5,5,0,
4323,20240930,CUST-03021,1,Lapsed,4.7,1911,5,3,0,
4324,20241031,CUST-03021,1,Active,2.5,1051,4,4,0,
4325,20241130,CUST-03021,1,Active,7.6,1962,7,3,0,
4326,20241231,CUST-03021,1,Active,3.0,2550,5,2,0,
4327,20250131,CUST-03021,1,Dormant,7.2,2243,4,4,0,
4328,20250228,CUST-03021,1,Highly Active,5.7,2729,5,5,0,
4329,20250331,CUST-03021,1,Dormant,9.8,687,7,3,0,
4330,20250430,CUST-03021,1,Dormant,3.2,1835,7,4,0,
4331,20250531,CUST-03021,1,Highly Active,4.4,1960,8,4,0,
4332,20250630,CUST-03021,1,Dormant,5.3,1279,6,3,0,
4333,20250731,CUST-03021,1,Highly Active,5.0,1733,9,4,0,
4334,20250831,CUST-03021,1,Active,8.3,1532,7,4,0,
4335,20250930,CUST-03021,1,Dormant,10.0,2161,5,3,0,
4336,20251031,CUST-03021,1,Active,5.0,1808,6,3,0,
4337,20251130,CUST-03021,1,Highly Active,7.3,3130,10,5,0,
4338,20251231,CUST-03021,1,Highly Active,5.5,2024,5,4,0,
4339,20260131,CUST-03021,1,Highly Active,4.2,1881,10,4,0,
4340,20260228,CUST-03021,1,Active,7.1,2001,6,3,0,
4341,20260331,CUST-03021,1,Highly Active,2.7,575,5,5,0,
4342,20260430,CUST-03021,1,Highly Active,10.0,1121,10,5,0,
4343,20230930,CUST-03031,1,Highly Active,4.6,1599,5,4,0,
4344,20231031,CUST-03031,1,Dormant,7.2,1362,5,3,0,
4345,20231130,CUST-03031,1,Highly Active,7.2,1031,4,3,0,
4346,20231231,CUST-03031,1,Active,6.0,1519,2,3,0,
4347,20240131,CUST-03031,1,Highly Active,4.5,1964,5,3,0,
4348,20240229,CUST-03031,1,Dormant,7.2,2486,8,5,0,
4349,20240331,CUST-03031,1,Active,6.1,1870,3,3,0,
4350,20240430,CUST-03031,1,Highly Active,5.9,926,2,5,0,
4351,20240531,CUST-03031,1,Dormant,8.8,2461,4,5,0,
4352,20240630,CUST-03031,1,Highly Active,6.3,1879,8,3,0,
4353,20240731,CUST-03031,1,Highly Active,4.9,1516,8,3,0,
4354,20240831,CUST-03031,1,Lapsed,1.2,478,8,4,0,
4355,20240930,CUST-03031,1,Lapsed,5.9,1098,2,5,0,
4356,20241031,CUST-03031,1,Lapsed,4.2,1519,8,3,0,
4357,20241130,CUST-03031,1,Highly Active,5.4,1738,9,5,0,
4358,20241231,CUST-03031,1,Dormant,5.9,1818,5,5,0,
4359,20250131,CUST-03031,1,Dormant,8.3,1362,5,5,0,
4360,20250228,CUST-03031,1,Highly Active,7.1,1637,6,4,0,
4361,20250331,CUST-03031,1,Highly Active,10.0,1834,6,3,0,
4362,20250430,CUST-03031,1,Highly Active,4.0,2383,8,4,0,
4363,20250531,CUST-03031,1,Lapsed,9.4,1221,7,4,0,
4364,20250630,CUST-03031,1,Lapsed,7.6,2540,9,2,0,
4365,20250731,CUST-03031,1,Lapsed,4.8,2221,6,4,0,
4366,20250831,CUST-03031,1,Highly Active,5.2,1069,6,3,0,
4367,20250930,CUST-03031,1,Active,6.7,2389,6,3,0,
4368,20251031,CUST-03031,1,Lapsed,4.8,1566,6,3,0,
4369,20251130,CUST-03031,1,Active,3.8,1116,6,3,0,
4370,20251231,CUST-03031,1,Highly Active,5.9,1473,7,4,0,
4371,20260131,CUST-03031,1,Active,7.4,1734,10,3,0,
4372,20260228,CUST-03031,1,Dormant,7.3,1032,10,4,0,
4373,20260331,CUST-03031,1,Active,2.5,2392,9,2,0,
4374,20260430,CUST-03031,1,Lapsed,2.8,1811,3,4,0,
4375,20251031,CUST-03041,1,Active,6.3,3330,6,2,0,
4376,20251130,CUST-03041,1,Highly Active,3.3,1530,4,4,0,
4377,20251231,CUST-03041,1,Lapsed,6.7,1343,6,4,0,
4378,20260131,CUST-03041,1,Lapsed,5.1,2266,7,4,0,
4379,20260228,CUST-03041,1,Active,7.0,97,8,4,0,
4380,20260331,CUST-03041,1,Dormant,8.5,3013,7,3,0,
4381,20260430,CUST-03041,1,Lapsed,6.8,2521,6,3,0,
4382,20230430,CUST-03051,1,Highly Active,10.0,2100,9,3,0,
4383,20230531,CUST-03051,1,Active,5.8,2263,6,3,0,
4384,20230630,CUST-03051,1,Active,4.0,1036,2,4,0,
4385,20230731,CUST-03051,1,Active,4.4,2026,6,3,0,
4386,20230831,CUST-03051,1,Active,9.3,2773,3,2,0,
4387,20230930,CUST-03051,1,Active,4.6,1166,5,3,0,
4388,20231031,CUST-03051,1,Highly Active,5.6,2635,4,4,0,
4389,20231130,CUST-03051,1,Highly Active,7.8,1191,5,3,0,
4390,20231231,CUST-03051,1,Active,6.4,1560,5,4,0,
4391,20240131,CUST-03051,1,Active,6.3,1808,4,4,0,
4392,20240229,CUST-03051,1,Lapsed,5.0,1735,4,3,0,
4393,20240331,CUST-03051,1,Active,7.2,1639,7,3,0,
4394,20240430,CUST-03051,1,Active,5.5,1030,4,4,0,
4395,20240531,CUST-03051,1,Lapsed,0.4,1309,7,3,0,
4396,20240630,CUST-03051,1,Active,7.4,1448,8,4,0,
4397,20240731,CUST-03051,1,Active,2.2,1529,7,4,0,
4398,20240831,CUST-03051,1,Active,10.0,2511,6,3,0,
4399,20240930,CUST-03051,1,Lapsed,5.6,1235,5,4,0,
4400,20241031,CUST-03051,1,Lapsed,6.0,1756,6,4,0,
4401,20241130,CUST-03051,1,Highly Active,10.0,2476,8,4,0,
4402,20241231,CUST-03051,1,Highly Active,8.0,747,7,3,0,
4403,20250131,CUST-03051,1,Highly Active,6.4,2466,6,4,0,
4404,20250228,CUST-03051,1,Lapsed,7.3,1088,8,3,0,
4405,20250331,CUST-03051,1,Active,6.2,1099,2,3,0,
4406,20250430,CUST-03051,1,Highly Active,7.0,1272,6,4,0,
4407,20250531,CUST-03051,1,Highly Active,8.6,1664,3,4,0,
4408,20250630,CUST-03051,1,Highly Active,9.6,1462,4,4,0,
4409,20250731,CUST-03051,1,Lapsed,9.9,598,4,4,0,
4410,20250831,CUST-03051,1,Active,6.2,1872,10,3,0,
4411,20250930,CUST-03051,1,Highly Active,3.4,1522,5,3,0,
4412,20251031,CUST-03051,1,Active,4.7,1424,7,4,0,
4413,20251130,CUST-03051,1,Active,6.2,2813,6,4,0,
4414,20251231,CUST-03051,1,Highly Active,6.5,1875,6,3,0,
4415,20260131,CUST-03051,1,Dormant,6.4,1920,4,4,0,
4416,20260228,CUST-03051,1,Active,4.9,1516,6,3,0,
4417,20260331,CUST-03051,1,Active,5.4,2506,7,4,0,
4418,20260430,CUST-03051,1,Active,4.8,2686,7,3,0,
4419,20250531,CUST-03061,1,Active,4.8,2284,10,3,0,
4420,20250630,CUST-03061,1,Highly Active,5.1,1492,5,2,0,
4421,20250731,CUST-03061,1,Active,5.2,1586,9,3,0,
4422,20250831,CUST-03061,1,Lapsed,3.4,1349,5,4,0,
4423,20250930,CUST-03061,1,Lapsed,8.6,1733,6,3,0,
4424,20251031,CUST-03061,1,Highly Active,2.1,1521,5,5,0,
4425,20251130,CUST-03061,0,Dormant,0.0,0,2,3,1,Financial hardship
4426,20251231,CUST-03061,0,Dormant,0.0,0,4,2,0,
4427,20260131,CUST-03061,0,Dormant,0.0,0,5,3,0,
4428,20260228,CUST-03061,0,Dormant,0.0,0,1,1,0,
4429,20260331,CUST-03061,0,Dormant,0.0,0,2,2,0,
4430,20260430,CUST-03061,0,Dormant,0.0,0,2,2,0,
4431,20250531,CUST-03071,1,Active,8.0,1081,6,4,0,
4432,20250630,CUST-03071,1,Active,7.7,2465,3,4,0,
4433,20250731,CUST-03071,1,Active,5.9,1724,8,3,0,
4434,20250831,CUST-03071,1,Highly Active,7.5,1365,10,3,0,
4435,20250930,CUST-03071,1,Lapsed,6.5,2029,6,4,0,
4436,20251031,CUST-03071,1,Active,2.7,2292,7,4,0,
4437,20251130,CUST-03071,1,Active,9.6,1789,4,5,0,
4438,20251231,CUST-03071,1,Lapsed,5.9,1334,7,5,0,
4439,20260131,CUST-03071,1,Lapsed,5.5,1022,9,5,0,
4440,20260228,CUST-03071,1,Highly Active,5.1,1959,8,2,0,
4441,20260331,CUST-03071,1,Highly Active,6.8,1476,9,3,0,
4442,20260430,CUST-03071,1,Highly Active,6.4,2435,8,4,0,
4443,20260331,CUST-03081,1,Highly Active,7.9,2154,9,4,0,
4444,20260430,CUST-03081,1,Active,8.2,2495,8,3,0,
4445,20241031,CUST-03091,1,Dormant,7.5,2217,8,2,0,
4446,20241130,CUST-03091,1,Active,5.4,1660,5,4,0,
4447,20241231,CUST-03091,1,Dormant,7.8,974,6,3,0,
4448,20250131,CUST-03091,0,Dormant,0.0,0,0,1,1,Product failure
4449,20250228,CUST-03091,0,Dormant,0.0,0,3,1,0,
4450,20250331,CUST-03091,0,Dormant,0.0,0,0,2,0,
4451,20250430,CUST-03091,0,Dormant,0.0,0,5,3,0,
4452,20250531,CUST-03091,0,Dormant,0.0,0,5,2,0,
4453,20250630,CUST-03091,0,Dormant,0.0,0,4,1,0,
4454,20250731,CUST-03091,0,Dormant,0.0,0,1,2,0,
4455,20250831,CUST-03091,0,Dormant,0.0,0,3,2,0,
4456,20250930,CUST-03091,0,Dormant,0.0,0,1,4,0,
4457,20251031,CUST-03091,0,Dormant,0.0,0,2,2,0,
4458,20251130,CUST-03091,0,Dormant,0.0,0,2,2,0,
4459,20251231,CUST-03091,0,Dormant,0.0,0,3,3,0,
4460,20260131,CUST-03091,0,Dormant,0.0,0,0,1,0,
4461,20260228,CUST-03091,0,Dormant,0.0,0,7,1,0,
4462,20260331,CUST-03091,0,Dormant,0.0,0,3,2,0,
4463,20260430,CUST-03091,0,Dormant,0.0,0,3,2,0,
4464,20250531,CUST-03101,1,Dormant,7.3,2561,5,4,0,
4465,20250630,CUST-03101,1,Active,4.5,2465,7,3,0,
4466,20250731,CUST-03101,1,Lapsed,6.2,3069,7,5,0,
4467,20250831,CUST-03101,1,Dormant,2.9,1780,9,3,0,
4468,20250930,CUST-03101,1,Dormant,5.8,1627,5,4,0,
4469,20251031,CUST-03101,1,Active,6.8,2497,5,3,0,
4470,20251130,CUST-03101,0,Dormant,0.0,0,1,3,1,Better alternative
4471,20251231,CUST-03101,0,Dormant,0.0,0,5,2,0,
4472,20260131,CUST-03101,0,Dormant,0.0,0,2,3,0,
4473,20260228,CUST-03101,0,Dormant,0.0,0,2,3,0,
4474,20260331,CUST-03101,0,Dormant,0.0,0,0,4,0,
4475,20260430,CUST-03101,0,Dormant,0.0,0,2,1,0,
4476,20250331,CUST-03111,1,Active,7.8,498,6,3,0,
4477,20250430,CUST-03111,1,Active,6.8,1642,6,3,0,
4478,20250531,CUST-03111,1,Active,5.7,2375,8,5,0,
4479,20250630,CUST-03111,1,Highly Active,4.3,2958,4,4,0,
4480,20250731,CUST-03111,1,Lapsed,7.0,2054,8,2,0,
4481,20250831,CUST-03111,1,Active,9.0,1390,7,4,0,
4482,20250930,CUST-03111,1,Lapsed,4.7,802,5,5,0,
4483,20251031,CUST-03111,1,Active,6.9,2087,8,4,0,
4484,20251130,CUST-03111,1,Dormant,7.9,1538,8,4,0,
4485,20251231,CUST-03111,1,Lapsed,8.8,1490,6,3,0,
4486,20260131,CUST-03111,1,Highly Active,3.1,1453,8,4,0,
4487,20260228,CUST-03111,1,Active,7.7,1131,5,4,0,
4488,20260331,CUST-03111,1,Active,6.3,1402,8,3,0,
4489,20260430,CUST-03111,1,Highly Active,6.9,1856,8,5,0,
4490,20250531,CUST-03121,1,Highly Active,3.8,1979,3,4,0,
4491,20250630,CUST-03121,1,Highly Active,1.3,2012,8,3,0,
4492,20250731,CUST-03121,1,Highly Active,6.3,3500,9,3,0,
4493,20250831,CUST-03121,1,Active,5.8,2327,7,3,0,
4494,20250930,CUST-03121,1,Highly Active,5.3,2137,6,3,0,
4495,20251031,CUST-03121,1,Active,4.9,1949,8,4,0,
4496,20251130,CUST-03121,1,Active,5.2,2015,6,3,0,
4497,20251231,CUST-03121,1,Highly Active,2.9,1228,6,4,0,
4498,20260131,CUST-03121,1,Active,9.5,1856,9,3,0,
4499,20260228,CUST-03121,1,Active,6.1,2545,10,4,0,
4500,20260331,CUST-03121,1,Lapsed,4.3,1260,5,4,0,
4501,20260430,CUST-03121,1,Lapsed,9.2,3230,6,5,0,
4502,20241130,CUST-03131,1,Active,4.7,2408,9,4,0,
4503,20241231,CUST-03131,1,Lapsed,5.3,2439,3,3,0,
4504,20250131,CUST-03131,1,Highly Active,9.4,3500,7,4,0,
4505,20250228,CUST-03131,1,Active,7.7,1590,6,5,0,
4506,20250331,CUST-03131,1,Highly Active,8.3,1664,4,4,0,
4507,20250430,CUST-03131,1,Lapsed,9.2,1664,9,4,0,
4508,20250531,CUST-03131,1,Active,4.2,1722,8,4,0,
4509,20250630,CUST-03131,1,Active,7.6,1984,4,3,0,
4510,20250731,CUST-03131,1,Highly Active,3.8,0,7,3,0,
4511,20250831,CUST-03131,1,Lapsed,5.5,1220,6,3,0,
4512,20250930,CUST-03131,1,Lapsed,7.4,1206,5,3,0,
4513,20251031,CUST-03131,1,Highly Active,6.5,1832,9,5,0,
4514,20251130,CUST-03131,1,Dormant,0.9,2784,7,2,0,
4515,20251231,CUST-03131,1,Lapsed,8.7,2189,7,4,0,
4516,20260131,CUST-03131,1,Dormant,6.1,3139,5,4,0,
4517,20260228,CUST-03131,1,Active,3.6,2247,8,5,0,
4518,20260331,CUST-03131,1,Active,9.3,1645,5,4,0,
4519,20260430,CUST-03131,1,Active,7.2,1178,6,4,0,
4520,20230331,CUST-03141,1,Highly Active,3.6,923,7,3,0,
4521,20230430,CUST-03141,1,Active,7.7,2416,8,3,0,
4522,20230531,CUST-03141,1,Highly Active,6.8,2260,2,4,0,
4523,20230630,CUST-03141,1,Dormant,10.0,680,4,3,0,
4524,20230731,CUST-03141,1,Lapsed,8.8,580,4,3,0,
4525,20230831,CUST-03141,1,Highly Active,4.5,2059,6,3,0,
4526,20230930,CUST-03141,1,Highly Active,6.6,2556,7,4,0,
4527,20231031,CUST-03141,1,Active,6.7,1050,3,4,0,
4528,20231130,CUST-03141,1,Highly Active,3.6,1714,4,2,0,
4529,20231231,CUST-03141,1,Dormant,4.8,2752,7,3,0,
4530,20240131,CUST-03141,1,Highly Active,5.1,467,7,3,0,
4531,20240229,CUST-03141,1,Highly Active,6.8,2848,4,5,0,
4532,20240331,CUST-03141,1,Active,8.6,1371,7,4,0,
4533,20240430,CUST-03141,1,Highly Active,6.7,1237,9,3,0,
4534,20240531,CUST-03141,1,Active,7.4,1547,4,3,0,
4535,20240630,CUST-03141,1,Highly Active,5.8,1387,6,5,0,
4536,20240731,CUST-03141,1,Lapsed,6.6,2715,4,3,0,
4537,20240831,CUST-03141,1,Active,8.3,1195,6,4,0,
4538,20240930,CUST-03141,1,Lapsed,4.8,1300,7,3,0,
4539,20241031,CUST-03141,1,Dormant,6.2,3157,4,3,0,
4540,20241130,CUST-03141,1,Highly Active,6.8,2091,7,4,0,
4541,20241231,CUST-03141,1,Active,4.4,1738,6,3,0,
4542,20250131,CUST-03141,1,Active,5.3,2781,8,3,0,
4543,20250228,CUST-03141,1,Dormant,5.4,2466,3,3,0,
4544,20250331,CUST-03141,1,Active,7.0,3297,3,4,0,
4545,20250430,CUST-03141,1,Highly Active,4.8,2030,8,3,0,
4546,20250531,CUST-03141,1,Lapsed,4.0,1151,6,2,0,
4547,20250630,CUST-03141,1,Active,6.1,1887,5,4,0,
4548,20250731,CUST-03141,1,Active,7.8,1113,6,3,0,
4549,20250831,CUST-03141,1,Active,9.0,2506,3,4,0,
4550,20250930,CUST-03141,1,Active,6.9,2861,10,4,0,
4551,20251031,CUST-03141,1,Lapsed,7.9,526,6,4,0,
4552,20251130,CUST-03141,1,Highly Active,8.7,2416,7,4,0,
4553,20251231,CUST-03141,1,Highly Active,8.0,2110,6,4,0,
4554,20260131,CUST-03141,1,Lapsed,3.9,2676,5,4,0,
4555,20260228,CUST-03141,1,Lapsed,4.2,1903,8,5,0,
4556,20260331,CUST-03141,1,Highly Active,4.5,1624,9,4,0,
4557,20260430,CUST-03141,1,Active,5.6,2090,8,3,0,
4558,20250930,CUST-03151,1,Dormant,8.3,2175,4,2,0,
4559,20251031,CUST-03151,1,Highly Active,7.0,1751,10,4,0,
4560,20251130,CUST-03151,1,Highly Active,5.5,994,8,3,0,
4561,20251231,CUST-03151,1,Active,5.7,916,5,4,0,
4562,20260131,CUST-03151,1,Lapsed,4.4,2540,5,3,0,
4563,20260228,CUST-03151,1,Highly Active,9.1,2248,8,4,0,
4564,20260331,CUST-03151,1,Lapsed,4.7,1917,6,5,0,
4565,20260430,CUST-03151,1,Active,7.7,1933,8,4,0,
4566,20251130,CUST-03161,1,Highly Active,5.5,1870,8,4,0,
4567,20251231,CUST-03161,1,Active,8.3,1390,9,4,0,
4568,20260131,CUST-03161,1,Active,4.0,2075,6,3,0,
4569,20260228,CUST-03161,1,Highly Active,8.4,1231,9,4,0,
4570,20260331,CUST-03161,1,Active,7.8,1685,4,3,0,
4571,20260430,CUST-03161,1,Highly Active,4.7,1859,8,5,0,
4572,20241031,CUST-03171,1,Lapsed,5.4,2653,4,3,0,
4573,20241130,CUST-03171,1,Highly Active,4.3,1893,6,3,0,
4574,20241231,CUST-03171,1,Lapsed,4.5,2494,6,4,0,
4575,20250131,CUST-03171,1,Active,5.7,1450,7,3,0,
4576,20250228,CUST-03171,1,Lapsed,6.9,2489,5,5,0,
4577,20250331,CUST-03171,1,Highly Active,7.0,1505,10,3,0,
4578,20250430,CUST-03171,1,Lapsed,4.8,1751,3,3,0,
4579,20250531,CUST-03171,1,Active,4.8,1839,5,4,0,
4580,20250630,CUST-03171,1,Active,6.8,2540,7,4,0,
4581,20250731,CUST-03171,1,Active,5.8,1858,7,4,0,
4582,20250831,CUST-03171,1,Active,4.3,1885,6,3,0,
4583,20250930,CUST-03171,1,Dormant,5.5,1514,3,4,0,
4584,20251031,CUST-03171,1,Highly Active,7.5,2246,7,5,0,
4585,20251130,CUST-03171,1,Active,4.4,1785,6,4,0,
4586,20251231,CUST-03171,1,Dormant,4.0,1873,8,4,0,
4587,20260131,CUST-03171,1,Highly Active,7.2,357,8,3,0,
4588,20260228,CUST-03171,1,Highly Active,8.1,1770,4,4,0,
4589,20260331,CUST-03171,1,Dormant,5.1,1231,5,5,0,
4590,20260430,CUST-03171,1,Active,1.9,1320,9,4,0,
4591,20251031,CUST-03181,1,Highly Active,4.6,2261,8,3,0,
4592,20251130,CUST-03181,1,Dormant,7.9,1834,6,5,0,
4593,20251231,CUST-03181,1,Lapsed,6.3,1685,10,3,0,
4594,20260131,CUST-03181,1,Lapsed,6.5,2903,7,4,0,
4595,20260228,CUST-03181,1,Lapsed,8.0,2422,6,4,0,
4596,20260331,CUST-03181,1,Highly Active,3.1,2301,9,4,0,
4597,20260430,CUST-03181,1,Highly Active,1.7,1081,6,3,0,
4598,20241031,CUST-03191,1,Active,7.2,2902,3,3,0,
4599,20241130,CUST-03191,1,Active,4.9,2441,7,4,0,
4600,20241231,CUST-03191,1,Highly Active,7.1,1772,2,3,0,
4601,20250131,CUST-03191,1,Active,2.4,2035,9,4,0,
4602,20250228,CUST-03191,1,Active,7.3,397,1,5,0,
4603,20250331,CUST-03191,1,Active,6.5,1354,6,5,0,
4604,20250430,CUST-03191,1,Active,2.6,2128,3,3,0,
4605,20250531,CUST-03191,1,Lapsed,2.5,2632,4,4,0,
4606,20250630,CUST-03191,1,Active,4.4,1505,5,3,0,
4607,20250731,CUST-03191,1,Highly Active,3.2,1630,6,2,0,
4608,20250831,CUST-03191,1,Active,7.6,3229,8,3,0,
4609,20250930,CUST-03191,1,Highly Active,8.6,1459,7,4,0,
4610,20251031,CUST-03191,1,Active,6.2,2606,9,3,0,
4611,20251130,CUST-03191,1,Highly Active,4.3,1459,9,4,0,
4612,20251231,CUST-03191,1,Lapsed,8.0,630,10,5,0,
4613,20260131,CUST-03191,1,Highly Active,4.7,2152,8,4,0,
4614,20260228,CUST-03191,1,Active,7.9,1257,9,3,0,
