DeviceDayID,DateKey,DeviceID,Status,AvgUptimePct,AvgRuntimeHrs,TotalWaterPumpedLitres,AvgFlowRateM3H,TotalSolarGenKWh,AvgBatterySoCPct,AvgSignalStrengthDBm,HeartbeatMissCount,AvgDataLatencyMs
9276,20251231,DEV-02896,Online,88.1,5.3,1997,3.4,2.9,53,-87,2,188
9277,20260131,DEV-02896,Online,99.9,6.2,3558,3.0,3.4,51,-83,2,175
9278,20260228,DEV-02896,Online,87.7,6.1,1820,2.2,2.5,76,-74,1,230
9279,20260331,DEV-02896,Online,96.2,5.0,1452,2.2,1.4,67,-74,1,329
9280,20260430,DEV-02896,Online,99.9,3.8,2331,2.9,1.2,58,-74,0,80
9281,20250131,DEV-02901,Online,97.4,9.4,2874,2.7,3.2,65,-65,0,233
9282,20250228,DEV-02901,Online,99.4,6.1,2549,3.4,2.8,82,-66,0,205
9283,20250331,DEV-02901,Online,99.4,5.4,1684,2.5,2.3,64,-78,2,134
9284,20250430,DEV-02901,Online,97.1,4.5,1000,2.3,3.0,97,-64,0,441
9285,20250531,DEV-02901,Online,96.6,3.3,1535,2.1,1.8,56,-67,0,186
9286,20250630,DEV-02901,Online,89.1,6.5,2204,3.3,2.7,58,-58,1,323
9287,20250731,DEV-02901,Online,95.5,9.2,1881,2.2,2.3,69,-76,0,260
9288,20250831,DEV-02901,Degraded,53.9,6.3,1916,3.5,3.0,50,-74,2,351
9289,20250930,DEV-02901,Online,88.1,3.0,1772,1.6,3.3,63,-57,0,226
9290,20251031,DEV-02901,Online,92.2,6.8,1422,2.4,3.0,53,-68,0,304
9291,20251130,DEV-02901,Online,95.4,7.0,1307,2.3,2.0,80,-70,2,111
9292,20251231,DEV-02901,Online,98.2,4.6,1320,1.5,2.6,63,-75,0,106
9293,20260131,DEV-02901,Online,98.8,5.3,2319,2.3,2.3,67,-72,2,370
9294,20260228,DEV-02901,Online,92.5,4.2,1618,2.1,2.3,68,-66,2,205
9295,20260331,DEV-02901,Online,94.3,4.3,1369,3.0,2.3,56,-82,0,246
9296,20260430,DEV-02901,Online,90.8,6.5,1610,3.6,2.7,70,-95,2,297
9297,20250131,DEV-02906,Online,93.5,6.1,1815,3.2,2.6,74,-80,0,186
9298,20250228,DEV-02906,Online,99.9,7.2,1975,3.3,3.0,71,-73,1,360
9299,20250331,DEV-02906,Online,99.9,5.0,474,2.9,1.7,80,-64,3,219
9300,20250430,DEV-02906,Online,91.1,3.1,746,2.7,1.3,78,-82,1,435
9301,20250531,DEV-02906,Online,99.1,4.6,2355,3.1,2.4,87,-90,0,283
9302,20250630,DEV-02906,Online,97.3,6.2,1530,2.2,2.5,81,-80,2,260
9303,20250731,DEV-02906,Online,92.5,3.6,2022,2.9,3.5,67,-73,0,284
9304,20250831,DEV-02906,Online,93.3,9.9,2560,2.9,3.7,83,-56,2,265
9305,20250930,DEV-02906,Online,93.5,6.0,676,3.4,3.5,56,-64,1,504
9306,20251031,DEV-02906,Degraded,61.1,5.3,1366,2.0,1.2,68,-80,1,329
9307,20251130,DEV-02906,Online,97.8,4.9,938,3.4,1.6,50,-64,4,264
9308,20251231,DEV-02906,Online,90.3,5.8,1677,2.7,2.2,53,-68,1,252
9309,20260131,DEV-02906,Online,89.3,4.5,3058,2.9,3.5,69,-69,0,183
9310,20260228,DEV-02906,Online,89.1,4.8,1716,1.9,2.3,60,-74,1,384
9311,20260331,DEV-02906,Online,95.5,4.9,1803,3.2,1.5,68,-79,3,342
9312,20260430,DEV-02906,Online,99.9,6.4,1728,2.5,2.4,82,-78,1,168
9313,20250131,DEV-02911,Degraded,65.0,6.2,2851,2.6,2.8,89,-74,1,142
9314,20250228,DEV-02911,Online,97.3,7.2,2506,3.0,3.0,76,-78,0,322
9315,20250331,DEV-02911,Online,94.4,7.3,904,2.3,1.9,78,-87,2,99
9316,20250430,DEV-02911,Degraded,59.0,8.8,1768,2.6,1.3,66,-59,1,229
9317,20250531,DEV-02911,Online,94.4,6.0,1620,3.2,2.3,83,-86,2,273
9318,20250630,DEV-02911,Online,89.5,6.4,2254,3.3,2.5,56,-91,1,219
9319,20250731,DEV-02911,Online,95.3,8.4,2229,3.7,3.6,64,-88,1,366
9320,20250831,DEV-02911,Online,87.5,6.6,2118,3.1,3.8,61,-80,0,306
9321,20250930,DEV-02911,Online,89.1,6.3,1714,3.7,3.1,76,-72,2,341
9322,20251031,DEV-02911,Online,99.9,6.1,1664,2.7,2.8,57,-94,1,121
9323,20251130,DEV-02911,Online,92.7,6.4,1846,2.4,2.4,50,-79,0,126
9324,20251231,DEV-02911,Online,90.3,6.3,1559,3.7,2.0,44,-69,0,174
9325,20260131,DEV-02911,Online,94.7,7.5,2136,1.9,3.2,48,-78,1,224
9326,20260228,DEV-02911,Online,92.0,4.8,2737,2.4,2.8,88,-65,0,199
9327,20260331,DEV-02911,Online,92.7,6.1,1694,2.4,1.3,83,-63,1,166
9328,20260430,DEV-02911,Degraded,66.4,6.3,2081,3.4,2.8,82,-61,0,230
9329,20250131,DEV-02916,Online,98.8,7.2,2780,1.6,2.6,62,-75,2,275
9330,20250228,DEV-02916,Online,95.9,8.7,1878,2.1,3.6,74,-76,2,384
9331,20250331,DEV-02916,Online,97.0,5.7,2055,3.6,2.1,86,-61,0,426
9332,20250430,DEV-02916,Online,98.2,4.5,1520,2.7,1.8,59,-89,1,470
9333,20250531,DEV-02916,Online,90.2,4.9,1123,3.1,2.1,68,-68,0,80
9334,20250630,DEV-02916,Online,89.6,6.1,2594,4.0,2.4,59,-75,1,220
9335,20250731,DEV-02916,Online,95.2,8.0,2617,2.5,2.3,51,-55,0,192
9336,20250831,DEV-02916,Online,92.6,6.7,2076,1.9,2.6,70,-52,3,242
9337,20250930,DEV-02916,Online,93.1,6.6,1760,3.4,2.8,57,-92,0,313
9338,20251031,DEV-02916,Online,99.9,5.1,1229,3.9,2.6,71,-61,1,226
9339,20251130,DEV-02916,Online,94.9,6.0,1662,4.0,2.0,73,-72,1,365
9340,20251231,DEV-02916,Online,99.9,5.0,1085,3.0,3.6,72,-92,0,293
9341,20260131,DEV-02916,Online,98.6,7.5,1995,3.5,3.8,60,-83,2,239
9342,20260228,DEV-02916,Online,96.9,6.7,2872,2.7,3.1,66,-86,1,181
9343,20260331,DEV-02916,Online,99.3,5.1,2037,3.0,1.5,76,-71,1,493
9344,20260430,DEV-02916,Online,90.9,2.6,1838,3.4,2.1,87,-60,2,419
9345,20250131,DEV-02921,Online,94.2,8.4,1719,2.0,1.8,66,-87,2,225
9346,20250228,DEV-02921,Online,94.0,6.6,2456,3.8,3.1,44,-85,0,251
9347,20250331,DEV-02921,Online,95.9,4.0,1542,3.3,2.1,86,-60,1,306
9348,20250430,DEV-02921,Online,99.3,5.9,695,2.3,2.6,65,-76,0,316
9349,20250531,DEV-02921,Online,99.9,6.6,637,2.0,2.2,69,-78,1,191
9350,20250630,DEV-02921,Online,97.4,5.2,2490,2.3,2.4,66,-74,2,260
9351,20250731,DEV-02921,Online,87.3,8.5,2514,3.0,2.7,63,-65,1,266
9352,20250831,DEV-02921,Online,99.9,5.3,1262,3.2,2.5,69,-54,2,210
9353,20250930,DEV-02921,Online,89.0,4.7,1492,2.8,2.7,62,-77,2,130
9354,20251031,DEV-02921,Online,98.6,6.7,436,2.8,2.4,79,-79,0,233
9355,20251130,DEV-02921,Online,93.5,5.8,1653,3.1,3.0,78,-59,0,188
9356,20251231,DEV-02921,Online,92.1,5.1,1812,1.6,3.5,77,-71,0,228
9357,20260131,DEV-02921,Online,92.8,8.3,2272,3.0,2.6,85,-83,1,145
9358,20260228,DEV-02921,Online,96.6,6.9,1762,3.4,2.9,83,-72,1,499
9359,20260331,DEV-02921,Online,87.6,4.6,1206,1.5,2.0,98,-72,1,310
9360,20260430,DEV-02921,Online,91.0,5.0,1313,3.3,2.6,70,-77,0,122
9361,20250131,DEV-02926,Online,86.5,6.8,1840,2.3,2.8,60,-74,1,332
9362,20250228,DEV-02926,Online,90.1,9.3,2497,4.0,2.7,71,-69,1,259
9363,20250331,DEV-02926,Online,92.6,7.8,388,1.9,2.0,67,-84,0,196
9364,20250430,DEV-02926,Online,88.4,2.9,1485,2.8,2.0,90,-77,3,111
9365,20250531,DEV-02926,Online,93.6,6.2,841,3.3,2.2,53,-58,1,265
9366,20250630,DEV-02926,Online,93.0,6.2,2679,2.6,3.0,71,-74,3,364
9367,20250731,DEV-02926,Online,94.3,6.2,2073,2.9,2.9,75,-60,1,287
9368,20250831,DEV-02926,Online,93.1,6.2,3227,3.0,3.6,75,-75,1,365
9369,20250930,DEV-02926,Online,97.2,6.0,2096,2.5,2.8,85,-72,1,199
9370,20251031,DEV-02926,Online,94.4,7.0,2009,2.6,1.9,79,-68,0,225
9371,20251130,DEV-02926,Online,95.6,6.7,1574,2.0,1.5,56,-66,1,160
9372,20251231,DEV-02926,Online,90.6,4.4,727,2.3,2.8,84,-80,2,220
9373,20260131,DEV-02926,Online,92.3,6.5,1790,2.6,2.6,60,-76,2,359
9374,20260228,DEV-02926,Online,92.2,6.6,2585,3.0,3.2,75,-64,1,253
9375,20260331,DEV-02926,Online,94.2,6.2,1433,2.9,2.0,75,-73,2,276
9376,20260430,DEV-02926,Online,93.9,4.6,1532,2.2,2.1,58,-78,1,291
9377,20250131,DEV-02931,Online,97.9,6.9,1875,2.8,3.0,66,-88,1,362
9378,20250228,DEV-02931,Online,99.9,8.6,1282,1.6,3.3,86,-62,0,230
9379,20250331,DEV-02931,Online,96.2,7.1,1973,2.6,1.3,70,-72,2,444
9380,20250430,DEV-02931,Online,98.1,4.3,1602,3.2,1.6,72,-77,1,258
9381,20250531,DEV-02931,Online,92.8,5.4,1827,3.3,1.6,80,-80,0,80
9382,20250630,DEV-02931,Degraded,60.4,8.7,1909,3.9,1.8,59,-67,2,409
9383,20250731,DEV-02931,Online,94.7,7.8,2308,3.1,2.0,82,-81,0,109
9384,20250831,DEV-02931,Online,92.5,7.1,2454,2.7,2.0,75,-72,2,163
9385,20250930,DEV-02931,Online,92.6,8.3,1694,2.2,3.0,64,-75,0,252
9386,20251031,DEV-02931,Online,96.1,8.8,1763,2.9,2.3,61,-78,1,176
9387,20251130,DEV-02931,Online,93.6,5.6,693,2.4,2.5,66,-61,6,374
9388,20251231,DEV-02931,Online,99.1,4.2,1154,2.8,1.7,67,-89,1,255
9389,20260131,DEV-02931,Online,91.8,6.5,2443,3.3,2.2,98,-89,1,240
9390,20260228,DEV-02931,Online,94.3,7.4,2157,2.4,2.0,78,-66,1,342
9391,20260331,DEV-02931,Online,94.6,6.1,2329,3.4,2.6,66,-74,1,374
9392,20260430,DEV-02931,Online,96.4,4.2,2178,2.6,2.7,65,-56,0,329
9393,20250131,DEV-02936,Online,95.3,7.7,2559,1.8,3.1,91,-78,1,336
9394,20250228,DEV-02936,Online,92.1,7.9,3323,2.8,2.3,80,-83,1,312
9395,20250331,DEV-02936,Online,92.1,4.7,1062,3.2,2.2,47,-75,2,273
9396,20250430,DEV-02936,Online,92.6,3.7,1854,4.0,1.5,64,-71,1,214
9397,20250531,DEV-02936,Degraded,60.0,3.4,1661,2.9,2.2,97,-61,1,194
9398,20250630,DEV-02936,Online,92.0,6.3,3291,3.0,2.7,70,-57,0,403
9399,20250731,DEV-02936,Online,88.4,7.1,2085,1.8,3.2,65,-88,1,497
9400,20250831,DEV-02936,Online,97.6,7.8,2822,3.0,1.9,51,-79,2,313
9401,20250930,DEV-02936,Online,99.1,6.0,2012,2.3,3.1,77,-76,1,244
9402,20251031,DEV-02936,Online,98.1,5.3,1289,3.2,2.6,82,-83,2,173
9403,20251130,DEV-02936,Online,93.3,5.2,1530,3.2,2.3,62,-57,0,454
9404,20251231,DEV-02936,Offline,60.8,6.8,1320,2.6,3.0,69,-73,0,379
9405,20260131,DEV-02936,Online,88.3,5.4,1518,3.4,2.9,76,-64,0,237
9406,20260228,DEV-02936,Online,90.5,6.7,3186,2.8,2.5,52,-69,0,118
9407,20260331,DEV-02936,Online,93.4,6.8,1967,3.0,2.2,71,-85,1,411
9408,20260430,DEV-02936,Offline,65.0,4.8,1578,2.4,1.2,65,-60,2,144
9409,20250131,DEV-02941,Online,93.8,5.1,1747,3.0,3.1,73,-78,0,117
9410,20250228,DEV-02941,Online,84.4,6.6,2767,2.7,2.0,84,-76,2,255
9411,20250331,DEV-02941,Online,96.7,5.6,1510,2.2,2.0,65,-68,0,80
9412,20250430,DEV-02941,Degraded,56.0,4.5,845,2.0,2.2,72,-69,2,438
9413,20250531,DEV-02941,Degraded,60.1,4.4,2244,2.1,1.6,76,-78,0,444
9414,20250630,DEV-02941,Online,99.1,7.6,2184,3.5,2.5,71,-79,0,227
9415,20250731,DEV-02941,Online,93.4,5.7,2136,3.1,2.4,56,-89,2,453
9416,20250831,DEV-02941,Online,92.1,6.4,2903,2.1,3.1,71,-77,3,330
9417,20250930,DEV-02941,Online,93.9,4.0,2446,3.1,2.6,54,-72,0,344
9418,20251031,DEV-02941,Online,97.6,3.6,1941,3.0,1.6,71,-67,1,274
9419,20251130,DEV-02941,Offline,54.7,5.4,432,2.7,2.4,65,-69,0,227
9420,20251231,DEV-02941,Online,94.6,5.8,1322,2.4,2.1,66,-77,0,365
9421,20260131,DEV-02941,Online,91.8,5.2,2470,2.8,3.0,67,-95,2,335
9422,20260228,DEV-02941,Online,98.3,6.6,2313,2.6,3.4,58,-72,3,204
9423,20260331,DEV-02941,Online,93.4,6.8,1333,3.6,2.6,73,-87,2,439
9424,20260430,DEV-02941,Online,92.7,5.0,611,3.1,2.7,88,-61,0,317
9425,20250131,DEV-02946,Online,92.6,6.7,2384,2.2,3.2,51,-59,1,255
9426,20250228,DEV-02946,Online,95.8,5.5,1729,2.4,2.2,54,-67,1,239
9427,20250331,DEV-02946,Online,88.3,4.7,1815,1.7,2.1,60,-85,2,178
9428,20250430,DEV-02946,Online,90.2,6.7,2252,2.4,1.0,55,-56,1,208
9429,20250531,DEV-02946,Online,95.6,6.4,1776,3.2,1.6,85,-80,1,237
9430,20250630,DEV-02946,Online,91.9,5.6,2726,2.8,2.7,37,-57,3,281
9431,20250731,DEV-02946,Online,94.1,7.1,2697,2.1,3.0,85,-63,0,326
9432,20250831,DEV-02946,Offline,53.3,7.1,2546,3.6,3.5,53,-76,0,197
9433,20250930,DEV-02946,Online,95.6,6.6,2100,2.8,3.1,69,-68,1,283
9434,20251031,DEV-02946,Online,92.7,5.0,1243,3.5,2.2,65,-76,0,245
9435,20251130,DEV-02946,Online,93.8,6.0,1515,2.6,3.1,65,-71,1,175
9436,20251231,DEV-02946,Online,95.6,6.5,1981,2.4,2.7,61,-82,1,239
9437,20260131,DEV-02946,Online,96.3,5.6,1992,2.6,2.7,50,-74,3,310
9438,20260228,DEV-02946,Online,90.4,9.5,2822,3.2,3.1,69,-74,0,462
9439,20260331,DEV-02946,Online,89.5,6.8,1788,3.3,2.5,67,-86,0,249
9440,20260430,DEV-02946,Online,95.3,5.5,1333,3.6,1.7,53,-85,1,291
9441,20250131,DEV-02951,Online,98.3,6.4,2235,3.2,2.5,56,-57,1,222
9442,20250228,DEV-02951,Online,96.6,4.4,3111,3.7,1.8,71,-63,0,331
9443,20250331,DEV-02951,Online,86.0,6.5,1011,2.7,2.3,83,-66,4,491
9444,20250430,DEV-02951,Online,92.7,5.2,1412,3.5,2.5,65,-52,3,388
9445,20250531,DEV-02951,Online,92.0,5.2,1924,3.0,2.6,82,-76,1,382
9446,20250630,DEV-02951,Online,92.3,6.3,1381,2.5,2.0,75,-83,1,257
9447,20250731,DEV-02951,Online,95.7,8.7,2047,3.0,2.7,71,-69,0,406
9448,20250831,DEV-02951,Online,89.8,8.8,1990,2.7,2.3,67,-84,0,154
9449,20250930,DEV-02951,Online,88.7,6.5,1593,3.2,3.2,92,-81,1,274
9450,20251031,DEV-02951,Online,93.1,2.8,1510,2.9,1.9,83,-78,0,196
9451,20251130,DEV-02951,Online,95.0,3.3,1975,3.4,1.8,56,-84,2,425
9452,20251231,DEV-02951,Online,89.3,5.1,1404,2.7,2.8,83,-91,2,255
9453,20260131,DEV-02951,Online,95.2,7.2,2975,2.2,2.6,54,-79,0,321
9454,20260228,DEV-02951,Online,92.7,6.5,2811,2.7,2.2,59,-62,3,127
9455,20260331,DEV-02951,Online,90.8,4.8,812,3.3,2.2,77,-65,2,264
9456,20260430,DEV-02951,Degraded,54.3,5.9,1741,2.8,1.7,69,-79,2,122
9457,20250131,DEV-02956,Online,95.1,8.9,2938,2.3,3.0,75,-70,2,254
9458,20250228,DEV-02956,Degraded,67.0,6.5,1646,2.9,3.2,69,-61,0,238
9459,20250331,DEV-02956,Online,95.8,4.1,1576,3.7,2.3,71,-71,1,171
9460,20250430,DEV-02956,Online,96.1,5.6,1741,2.5,1.9,80,-78,0,264
9461,20250531,DEV-02956,Online,96.8,3.1,2123,2.5,1.6,59,-50,0,274
9462,20250630,DEV-02956,Online,95.3,6.3,1595,3.9,3.1,56,-70,2,136
9463,20250731,DEV-02956,Online,99.5,5.5,2249,1.5,2.6,85,-87,0,411
9464,20250831,DEV-02956,Offline,62.6,6.1,2450,3.1,2.2,98,-68,1,343
9465,20250930,DEV-02956,Online,94.3,6.7,887,2.4,2.1,78,-80,3,370
9466,20251031,DEV-02956,Online,91.1,5.2,2153,3.3,2.5,76,-84,2,231
9467,20251130,DEV-02956,Online,99.9,6.3,1270,3.0,1.7,63,-81,1,316
9468,20251231,DEV-02956,Online,96.4,6.9,1688,2.9,3.4,63,-65,0,101
9469,20260131,DEV-02956,Online,98.0,6.6,2572,3.0,2.2,58,-66,1,313
9470,20260228,DEV-02956,Online,92.3,8.4,1962,3.0,1.7,91,-88,2,185
9471,20260331,DEV-02956,Online,93.3,4.8,1730,2.2,3.1,76,-80,1,273
9472,20260430,DEV-02956,Online,90.9,4.2,1361,2.1,1.7,72,-79,1,251
9473,20250131,DEV-02961,Online,96.5,5.9,2561,1.8,2.7,57,-76,2,313
9474,20250228,DEV-02961,Online,91.4,7.3,1906,3.5,3.4,86,-71,0,144
9475,20250331,DEV-02961,Online,93.5,7.6,1329,2.2,2.5,70,-59,3,351
9476,20250430,DEV-02961,Online,96.2,7.2,1071,3.2,1.4,52,-62,0,392
9477,20250531,DEV-02961,Online,89.9,4.3,1345,2.7,1.7,58,-78,3,409
9478,20250630,DEV-02961,Online,95.5,7.5,1935,1.9,2.5,64,-79,1,339
9479,20250731,DEV-02961,Online,88.6,6.7,2271,2.5,2.9,74,-85,1,289
9480,20250831,DEV-02961,Online,94.4,6.7,2228,2.6,2.3,85,-66,1,263
9481,20250930,DEV-02961,Online,95.9,6.0,2136,3.4,2.6,65,-70,0,201
9482,20251031,DEV-02961,Online,90.0,5.7,517,2.6,1.9,65,-73,0,124
9483,20251130,DEV-02961,Online,99.9,7.0,1439,3.4,1.5,74,-89,2,172
9484,20251231,DEV-02961,Online,91.9,4.1,1591,2.0,4.0,63,-55,0,203
9485,20260131,DEV-02961,Online,95.3,8.5,2530,2.6,2.6,43,-78,0,144
9486,20260228,DEV-02961,Online,94.8,6.5,2649,3.4,2.1,65,-76,0,342
9487,20260331,DEV-02961,Online,92.6,5.3,2378,2.2,2.4,84,-69,0,468
9488,20260430,DEV-02961,Online,95.3,4.4,938,2.8,1.8,61,-63,1,349
9489,20250131,DEV-02966,Online,93.0,6.5,1404,2.0,2.8,45,-77,1,303
9490,20250228,DEV-02966,Online,91.0,7.2,1906,2.7,2.4,56,-79,0,446
9491,20250331,DEV-02966,Online,94.5,4.3,951,3.6,2.0,83,-62,2,406
9492,20250430,DEV-02966,Online,93.7,6.0,479,4.0,2.3,58,-79,0,280
9493,20250531,DEV-02966,Online,99.9,5.1,1119,2.5,2.0,88,-63,0,242
9494,20250630,DEV-02966,Online,92.2,6.9,2106,3.1,2.5,65,-69,0,381
9495,20250731,DEV-02966,Online,95.6,6.2,2240,2.3,3.6,65,-89,1,267
9496,20250831,DEV-02966,Online,88.1,6.5,1124,2.2,3.5,63,-73,0,255
9497,20250930,DEV-02966,Offline,53.1,6.5,991,3.0,1.9,68,-64,1,424
9498,20251031,DEV-02966,Online,93.8,3.5,1657,3.3,1.7,81,-79,0,171
9499,20251130,DEV-02966,Online,95.2,5.4,1338,2.6,2.1,76,-56,0,213
9500,20251231,DEV-02966,Degraded,62.0,4.9,1929,2.6,2.6,67,-74,0,270
9501,20260131,DEV-02966,Online,90.4,5.4,2510,2.3,2.2,65,-72,1,391
9502,20260228,DEV-02966,Online,92.3,6.2,2620,3.0,2.8,82,-57,0,178
9503,20260331,DEV-02966,Online,94.1,3.8,450,1.7,1.9,50,-66,0,341
9504,20260430,DEV-02966,Online,88.8,4.3,1939,3.4,1.3,56,-78,1,245
9505,20250131,DEV-02971,Offline,61.5,8.0,2129,2.6,1.7,45,-50,2,279
9506,20250228,DEV-02971,Online,95.5,4.9,2436,3.7,3.6,47,-64,0,256
9507,20250331,DEV-02971,Online,94.7,4.7,1360,2.7,1.0,73,-69,0,109
9508,20250430,DEV-02971,Online,89.5,3.4,1446,2.3,2.3,47,-80,0,238
9509,20250531,DEV-02971,Online,87.3,5.0,1531,1.7,1.5,61,-79,2,417
9510,20250630,DEV-02971,Online,89.4,6.1,1331,3.8,2.8,67,-77,1,412
9511,20250731,DEV-02971,Online,83.1,5.5,1905,2.6,3.3,65,-55,2,420
9512,20250831,DEV-02971,Online,93.3,7.1,3238,1.5,3.6,81,-74,1,203
9513,20250930,DEV-02971,Online,90.9,5.7,2297,2.6,2.7,81,-59,2,336
9514,20251031,DEV-02971,Online,94.4,7.1,2009,2.5,1.3,83,-80,1,295
9515,20251130,DEV-02971,Online,87.4,5.3,1022,2.4,1.9,49,-73,1,258
9516,20251231,DEV-02971,Online,87.9,8.7,693,2.8,2.2,66,-76,2,404
9517,20260131,DEV-02971,Online,86.5,6.3,2382,2.5,3.3,85,-73,0,229
9518,20260228,DEV-02971,Online,86.0,6.3,2867,2.0,3.2,56,-85,2,167
9519,20260331,DEV-02971,Online,94.7,4.0,1088,3.1,1.9,81,-67,1,198
9520,20260430,DEV-02971,Online,89.3,4.4,708,1.6,2.0,80,-91,0,265
9521,20250131,DEV-02976,Online,98.8,6.6,1526,3.2,2.5,82,-77,2,241
9522,20250228,DEV-02976,Online,93.4,6.6,1789,3.3,3.0,62,-59,0,234
9523,20250331,DEV-02976,Online,92.9,6.8,1639,2.4,1.8,56,-62,0,250
9524,20250430,DEV-02976,Online,93.7,5.7,1390,3.2,1.9,77,-78,1,375
9525,20250531,DEV-02976,Online,85.5,6.1,562,3.2,2.3,92,-75,2,275
9526,20250630,DEV-02976,Online,92.3,9.4,2863,3.5,3.1,87,-58,2,457
9527,20250731,DEV-02976,Online,84.0,7.6,2727,2.4,2.6,55,-74,3,320
9528,20250831,DEV-02976,Online,94.9,5.4,2497,2.7,2.0,71,-68,0,148
9529,20250930,DEV-02976,Degraded,67.8,7.9,1240,2.9,3.3,96,-75,2,381
9530,20251031,DEV-02976,Online,97.0,6.1,1651,3.7,1.2,86,-68,1,160
9531,20251130,DEV-02976,Online,97.2,4.8,1978,2.0,2.8,83,-66,3,202
9532,20251231,DEV-02976,Online,95.7,5.2,2068,2.3,3.0,78,-74,1,110
9533,20260131,DEV-02976,Online,94.6,6.2,2070,2.8,2.2,81,-53,1,253
9534,20260228,DEV-02976,Online,95.4,5.4,2576,3.4,2.8,79,-70,2,320
9535,20260331,DEV-02976,Online,91.6,5.0,1369,3.3,2.4,62,-60,0,183
9536,20260430,DEV-02976,Online,90.1,5.7,1443,3.2,2.7,97,-88,0,162
9537,20250131,DEV-02981,Online,89.3,6.7,2488,3.5,2.7,67,-62,2,141
9538,20250228,DEV-02981,Online,94.3,6.1,1401,2.6,3.1,49,-76,0,287
9539,20250331,DEV-02981,Online,99.9,3.8,612,2.4,2.2,76,-77,0,417
9540,20250430,DEV-02981,Online,96.9,4.1,516,2.9,2.1,82,-64,2,248
9541,20250531,DEV-02981,Online,91.8,3.7,755,2.1,2.2,61,-61,1,320
9542,20250630,DEV-02981,Online,87.7,7.6,2583,3.9,3.0,67,-94,1,340
9543,20250731,DEV-02981,Online,96.2,4.5,3109,2.0,3.0,61,-82,0,177
9544,20250831,DEV-02981,Online,90.9,7.3,2643,3.3,3.3,81,-71,1,399
9545,20250930,DEV-02981,Online,97.3,6.4,764,1.7,2.5,80,-67,0,353
9546,20251031,DEV-02981,Online,98.1,5.5,1037,2.5,2.2,54,-74,2,341
9547,20251130,DEV-02981,Online,97.4,6.1,1349,4.0,3.2,74,-74,1,251
9548,20251231,DEV-02981,Online,94.1,6.2,998,3.4,2.7,63,-67,3,402
9549,20260131,DEV-02981,Online,92.5,8.2,2423,2.2,2.0,72,-63,1,115
9550,20260228,DEV-02981,Online,99.9,6.8,2763,2.4,2.5,58,-94,4,347
9551,20260331,DEV-02981,Online,98.6,4.9,1789,3.1,2.2,72,-86,2,89
9552,20260430,DEV-02981,Online,97.3,5.9,1215,3.0,1.5,56,-86,1,250
9553,20250131,DEV-02986,Online,94.9,7.3,2296,3.2,2.5,64,-69,0,209
9554,20250228,DEV-02986,Online,96.5,7.3,1955,4.0,3.3,64,-74,2,175
9555,20250331,DEV-02986,Online,94.4,5.5,1356,3.1,2.3,62,-77,1,146
9556,20250430,DEV-02986,Online,97.8,4.3,1391,3.8,2.5,51,-78,2,175
9557,20250531,DEV-02986,Online,91.8,5.9,394,3.0,1.9,69,-76,1,207
9558,20250630,DEV-02986,Online,90.0,7.3,2058,2.7,3.1,48,-81,1,344
9559,20250731,DEV-02986,Online,93.1,5.5,2383,2.0,2.1,59,-59,0,195
9560,20250831,DEV-02986,Online,90.8,7.9,1970,2.9,2.0,57,-50,1,349
9561,20250930,DEV-02986,Online,92.2,6.6,963,3.8,2.2,58,-72,0,88
9562,20251031,DEV-02986,Online,93.0,4.9,1677,3.4,1.8,79,-77,2,235
9563,20251130,DEV-02986,Online,90.2,5.0,1740,2.3,2.2,71,-63,1,306
9564,20251231,DEV-02986,Online,98.1,3.6,1218,2.2,3.0,65,-75,2,249
9565,20260131,DEV-02986,Online,93.6,8.6,2036,3.1,3.0,66,-56,0,517
9566,20260228,DEV-02986,Online,99.9,7.1,2689,2.5,2.7,70,-50,2,221
9567,20260331,DEV-02986,Online,95.7,7.3,2087,2.9,2.1,62,-78,0,357
9568,20260430,DEV-02986,Online,91.0,4.1,1877,2.6,2.3,41,-68,3,352
9569,20250131,DEV-02991,Online,97.6,6.4,2826,2.5,3.0,62,-76,2,244
9570,20250228,DEV-02991,Online,89.7,8.6,2399,2.4,3.2,61,-66,1,193
9571,20250331,DEV-02991,Online,96.3,5.4,358,2.5,2.3,44,-74,1,267
9572,20250430,DEV-02991,Online,94.0,5.9,1775,3.0,2.4,69,-90,2,343
9573,20250531,DEV-02991,Online,91.5,7.8,2178,2.2,1.5,56,-68,0,179
9574,20250630,DEV-02991,Online,88.0,5.0,1744,2.9,2.1,63,-72,0,223
9575,20250731,DEV-02991,Online,99.9,6.3,1902,2.4,2.0,91,-81,2,350
9576,20250831,DEV-02991,Online,89.6,6.8,2503,2.1,2.9,55,-71,0,408
9577,20250930,DEV-02991,Online,98.3,3.5,600,3.2,2.3,62,-66,1,407
9578,20251031,DEV-02991,Online,97.4,8.2,1535,3.5,2.4,51,-75,1,388
9579,20251130,DEV-02991,Online,97.1,5.4,978,2.3,2.0,67,-70,2,272
9580,20251231,DEV-02991,Online,90.0,6.2,3350,2.1,2.9,71,-58,2,292
9581,20260131,DEV-02991,Offline,61.2,7.9,2309,2.9,3.3,59,-67,0,303
9582,20260228,DEV-02991,Online,89.6,6.4,2188,2.8,2.4,70,-60,1,245
9583,20260331,DEV-02991,Online,87.4,4.2,2240,2.0,1.5,69,-68,2,247
