TransactionID,DateKey,CustomerID,ProductID,ChannelID,AgentID,CountyID,UnitsSold,RevenueKES,PaymentType,LeadSource,DaysToClose
TXN-07634,20250213,CUST-04498,PROD-005,CH-02,AGT-036,CTY-019,1,12141,PAYG,Field Agent,35
TXN-07635,20250226,CUST-00531,PROD-004,CH-01,AGT-053,CTY-007,1,38952,PAYG,Referral,5
TXN-07636,20250213,CUST-02656,PROD-008,CH-01,AGT-005,CTY-003,1,1236,PAYG,Referral,9
TXN-07637,20250211,CUST-03449,PROD-001,CH-03,AGT-005,CTY-016,1,95634,PAYG,Referral,25
TXN-07638,20250227,CUST-02089,PROD-008,CH-03,AGT-020,CTY-041,1,4037,PAYG,Field Agent,22
TXN-07639,20250213,CUST-01198,PROD-001,CH-02,AGT-043,CTY-015,1,94724,PAYG,Radio,42
TXN-07640,20250220,CUST-04148,PROD-003,CH-04,AGT-074,CTY-001,1,69462,PAYG,Referral,18
TXN-07641,20250213,CUST-04752,PROD-007,CH-02,AGT-028,CTY-038,1,6470,PAYG,Social Media,13
TXN-07642,20250218,CUST-00081,PROD-001,CH-03,AGT-042,CTY-036,1,91857,PAYG,Social Media,21
TXN-07643,20250223,CUST-00136,PROD-004,CH-01,AGT-059,CTY-003,1,43996,Cash,Field Agent,5
TXN-07644,20250215,CUST-00618,PROD-008,CH-03,AGT-073,CTY-002,1,1379,PAYG,Social Media,9
TXN-07645,20250205,CUST-03242,PROD-001,CH-03,AGT-002,CTY-001,1,86468,PAYG,Trade Show,19
TXN-07646,20250217,CUST-00607,PROD-001,CH-02,AGT-048,CTY-037,1,85724,Cash,Walk-in,5
TXN-07647,20250215,CUST-01734,PROD-001,CH-01,AGT-031,CTY-002,1,93838,PAYG,Social Media,7
TXN-07648,20250203,CUST-04427,PROD-002,CH-02,AGT-037,CTY-020,1,76792,PAYG,Social Media,24
TXN-07649,20250209,CUST-02815,PROD-007,CH-02,AGT-025,CTY-002,1,7799,PAYG,Radio,5
TXN-07650,20250223,CUST-01374,PROD-005,CH-01,AGT-014,CTY-042,1,17835,Cash,Referral,6
TXN-07651,20250201,CUST-02709,PROD-007,CH-01,AGT-053,CTY-003,1,8351,PAYG,Walk-in,5
TXN-07652,20250228,CUST-01729,PROD-001,CH-01,AGT-055,CTY-039,1,102258,PAYG,Walk-in,5
TXN-07653,20250221,CUST-02976,PROD-001,CH-03,AGT-041,CTY-042,1,92174,Cash,Referral,26
TXN-07654,20250217,CUST-04690,PROD-002,CH-01,AGT-028,CTY-043,1,79175,Cash,Referral,21
TXN-07655,20250218,CUST-04888,PROD-008,CH-02,AGT-043,CTY-041,1,2017,Cash,Walk-in,10
TXN-07656,20250219,CUST-01077,PROD-001,CH-01,AGT-022,CTY-018,1,85301,PAYG,Field Agent,6
TXN-07657,20250204,CUST-02550,PROD-002,CH-04,AGT-028,CTY-006,1,80668,PAYG,Referral,5
TXN-07658,20250214,CUST-01368,PROD-001,CH-02,AGT-042,CTY-043,1,94318,PAYG,Trade Show,5
TXN-07659,20250220,CUST-01615,PROD-001,CH-04,AGT-066,CTY-004,1,91500,PAYG,Field Agent,26
TXN-07660,20250204,CUST-04558,PROD-004,CH-04,AGT-015,CTY-026,1,47116,PAYG,Walk-in,16
TXN-07661,20250221,CUST-03844,PROD-001,CH-03,AGT-078,CTY-015,1,95330,PAYG,Social Media,5
TXN-07662,20250201,CUST-03056,PROD-005,CH-01,AGT-049,CTY-039,1,15495,PAYG,Referral,8
TXN-07663,20250225,CUST-02768,PROD-007,CH-03,AGT-053,CTY-009,1,9578,Cash,Walk-in,22
TXN-07664,20250211,CUST-03793,PROD-002,CH-04,AGT-021,CTY-026,1,77682,Cash,Referral,20
TXN-07665,20250228,CUST-00825,PROD-001,CH-04,AGT-045,CTY-020,1,103185,PAYG,Referral,45
TXN-07666,20250205,CUST-00468,PROD-001,CH-02,AGT-003,CTY-041,1,88368,PAYG,Field Agent,13
TXN-07667,20250212,CUST-03597,PROD-007,CH-02,AGT-047,CTY-040,1,8898,Cash,Social Media,9
TXN-07668,20250204,CUST-01415,PROD-002,CH-01,AGT-029,CTY-036,1,70131,PAYG,Radio,45
TXN-07669,20250207,CUST-03599,PROD-002,CH-01,AGT-016,CTY-040,1,76923,Cash,Field Agent,5
TXN-07670,20250211,CUST-00227,PROD-007,CH-02,AGT-030,CTY-040,1,7990,Cash,Referral,30
TXN-07671,20250224,CUST-02219,PROD-001,CH-01,AGT-033,CTY-019,1,85596,PAYG,Radio,15
TXN-07672,20250211,CUST-02525,PROD-004,CH-02,AGT-016,CTY-018,1,43482,PAYG,Social Media,26
TXN-07673,20250211,CUST-00936,PROD-002,CH-01,AGT-038,CTY-039,1,71453,PAYG,Field Agent,5
TXN-07674,20250207,CUST-00133,PROD-001,CH-03,AGT-075,CTY-041,1,91827,Cash,Social Media,45
TXN-07675,20250201,CUST-04128,PROD-007,CH-01,AGT-041,CTY-016,1,9366,PAYG,Field Agent,8
TXN-07676,20250214,CUST-01680,PROD-005,CH-02,AGT-080,CTY-021,1,13984,Cash,Field Agent,30
TXN-07677,20250221,CUST-03821,PROD-008,CH-02,AGT-016,CTY-018,1,3468,PAYG,Referral,24
TXN-07678,20250221,CUST-02149,PROD-004,CH-01,AGT-066,CTY-020,1,45802,PAYG,Referral,32
TXN-07679,20250210,CUST-03788,PROD-001,CH-04,AGT-025,CTY-001,1,85785,Cash,Field Agent,25
TXN-07680,20250202,CUST-00409,PROD-005,CH-03,AGT-074,CTY-004,1,16531,PAYG,Field Agent,5
TXN-07681,20250214,CUST-03254,PROD-001,CH-03,AGT-035,CTY-026,1,95804,PAYG,Radio,43
TXN-07682,20250205,CUST-00936,PROD-002,CH-01,AGT-044,CTY-039,1,74983,PAYG,Walk-in,13
TXN-07683,20250221,CUST-00547,PROD-001,CH-02,AGT-014,CTY-039,1,100632,PAYG,Referral,17
TXN-07684,20250220,CUST-03282,PROD-007,CH-01,AGT-058,CTY-015,1,9169,PAYG,Field Agent,5
TXN-07685,20250210,CUST-00866,PROD-001,CH-01,AGT-068,CTY-021,1,93084,PAYG,Walk-in,10
TXN-07686,20250221,CUST-04288,PROD-008,CH-01,AGT-071,CTY-008,1,2754,Cash,Social Media,29
TXN-07687,20250227,CUST-02070,PROD-006,CH-01,AGT-073,CTY-001,1,30135,Cash,Social Media,11
TXN-07688,20250225,CUST-01395,PROD-001,CH-02,AGT-020,CTY-040,1,102761,PAYG,Referral,39
TXN-07689,20250203,CUST-02049,PROD-001,CH-01,AGT-014,CTY-042,1,94359,PAYG,Referral,11
TXN-07690,20250216,CUST-00594,PROD-001,CH-03,AGT-016,CTY-021,1,86457,PAYG,Field Agent,8
TXN-07691,20250216,CUST-00691,PROD-008,CH-01,AGT-022,CTY-038,1,2683,PAYG,Field Agent,9
TXN-07692,20250208,CUST-01433,PROD-007,CH-01,AGT-013,CTY-013,1,9588,PAYG,Walk-in,26
TXN-07693,20250216,CUST-01605,PROD-001,CH-01,AGT-058,CTY-003,1,91373,PAYG,Field Agent,5
TXN-07694,20250223,CUST-01798,PROD-008,CH-02,AGT-062,CTY-036,1,3443,PAYG,Walk-in,9
TXN-07695,20250222,CUST-03077,PROD-002,CH-01,AGT-076,CTY-019,1,82761,PAYG,Field Agent,18
TXN-07696,20250222,CUST-00272,PROD-003,CH-01,AGT-004,CTY-006,1,68619,PAYG,Radio,29
TXN-07697,20250215,CUST-00423,PROD-008,CH-02,AGT-012,CTY-040,1,1884,Cash,Referral,14
TXN-07698,20250216,CUST-04046,PROD-008,CH-01,AGT-029,CTY-009,1,2085,PAYG,Referral,29
TXN-07699,20250215,CUST-03279,PROD-006,CH-01,AGT-028,CTY-040,1,31566,PAYG,Field Agent,5
TXN-07700,20250209,CUST-04753,PROD-001,CH-01,AGT-056,CTY-013,1,98366,Cash,Walk-in,5
TXN-07701,20250209,CUST-04168,PROD-001,CH-02,AGT-022,CTY-029,1,98984,PAYG,Referral,45
TXN-07702,20250203,CUST-02594,PROD-001,CH-02,AGT-066,CTY-016,1,102208,PAYG,Walk-in,7
TXN-07703,20250227,CUST-02997,PROD-002,CH-01,AGT-019,CTY-029,1,81100,PAYG,Radio,45
TXN-07704,20250205,CUST-00074,PROD-002,CH-04,AGT-013,CTY-040,1,73154,Cash,Social Media,5
TXN-07705,20250209,CUST-02564,PROD-008,CH-03,AGT-047,CTY-008,1,4953,PAYG,Social Media,5
TXN-07706,20250218,CUST-01094,PROD-006,CH-01,AGT-068,CTY-040,1,30923,Cash,Field Agent,39
TXN-07707,20250212,CUST-03986,PROD-001,CH-03,AGT-031,CTY-014,1,99165,PAYG,Radio,32
TXN-07708,20250220,CUST-00862,PROD-001,CH-01,AGT-079,CTY-005,1,91259,PAYG,Referral,35
TXN-07709,20250219,CUST-01888,PROD-002,CH-04,AGT-060,CTY-002,1,80424,Cash,Field Agent,41
TXN-07710,20250213,CUST-02131,PROD-002,CH-02,AGT-056,CTY-001,1,72070,Cash,Field Agent,36
TXN-07711,20250228,CUST-04074,PROD-007,CH-01,AGT-027,CTY-009,1,8221,PAYG,Referral,6
TXN-07712,20250218,CUST-01628,PROD-008,CH-02,AGT-019,CTY-020,1,4978,PAYG,Referral,12
TXN-07713,20250210,CUST-01250,PROD-003,CH-04,AGT-046,CTY-001,1,58247,PAYG,Field Agent,5
TXN-07714,20250212,CUST-03685,PROD-004,CH-01,AGT-041,CTY-039,1,41402,Cash,Walk-in,15
TXN-07715,20250226,CUST-02156,PROD-001,CH-01,AGT-029,CTY-041,1,103069,PAYG,Walk-in,6
TXN-07716,20250222,CUST-00030,PROD-007,CH-01,AGT-061,CTY-009,1,6224,Cash,Radio,40
TXN-07717,20250219,CUST-03460,PROD-002,CH-03,AGT-034,CTY-042,1,80508,PAYG,Referral,17
TXN-07718,20250226,CUST-00022,PROD-001,CH-03,AGT-038,CTY-014,1,98107,PAYG,Trade Show,45
TXN-07719,20250209,CUST-02180,PROD-005,CH-02,AGT-048,CTY-007,1,13317,Cash,Trade Show,11
TXN-07720,20250203,CUST-01619,PROD-002,CH-02,AGT-033,CTY-028,1,86623,PAYG,Social Media,5
TXN-07721,20250208,CUST-02077,PROD-005,CH-03,AGT-044,CTY-004,1,12464,Cash,Field Agent,5
TXN-07722,20250228,CUST-04347,PROD-004,CH-04,AGT-059,CTY-037,1,38196,PAYG,Social Media,5
TXN-07723,20250215,CUST-00470,PROD-004,CH-01,AGT-013,CTY-015,1,50662,Cash,Referral,21
TXN-07724,20250224,CUST-03174,PROD-001,CH-01,AGT-073,CTY-021,1,95692,Cash,Field Agent,5
TXN-07725,20250205,CUST-00225,PROD-001,CH-03,AGT-020,CTY-001,1,102670,PAYG,Referral,5
TXN-07726,20250223,CUST-02229,PROD-001,CH-02,AGT-053,CTY-001,1,95510,Cash,Walk-in,38
TXN-07727,20250209,CUST-03115,PROD-006,CH-01,AGT-040,CTY-013,1,26875,Cash,Field Agent,45
TXN-07728,20250219,CUST-02827,PROD-001,CH-01,AGT-007,CTY-019,1,104517,PAYG,Referral,17
TXN-07729,20250211,CUST-03668,PROD-008,CH-01,AGT-062,CTY-006,1,4404,Cash,Social Media,18
TXN-07730,20250225,CUST-02196,PROD-001,CH-01,AGT-079,CTY-036,1,100673,Cash,Trade Show,7
TXN-07731,20250228,CUST-00154,PROD-007,CH-02,AGT-016,CTY-029,1,6973,PAYG,Referral,8
TXN-07732,20250227,CUST-02420,PROD-004,CH-03,AGT-012,CTY-014,1,51160,PAYG,Referral,45
TXN-07733,20250206,CUST-02898,PROD-002,CH-03,AGT-066,CTY-006,1,70105,PAYG,Field Agent,5
TXN-07734,20250205,CUST-03443,PROD-004,CH-01,AGT-064,CTY-013,1,40101,Cash,Walk-in,9
TXN-07735,20250214,CUST-04990,PROD-004,CH-01,AGT-032,CTY-001,1,47526,Cash,Field Agent,5
TXN-07736,20250218,CUST-04496,PROD-007,CH-01,AGT-026,CTY-028,1,8048,Cash,Field Agent,25
TXN-07737,20250210,CUST-01567,PROD-001,CH-02,AGT-019,CTY-041,1,97367,PAYG,Field Agent,11
TXN-07738,20250207,CUST-03882,PROD-002,CH-01,AGT-029,CTY-029,1,78478,PAYG,Field Agent,12
TXN-07739,20250219,CUST-03024,PROD-001,CH-02,AGT-044,CTY-003,1,103338,Cash,Field Agent,22
TXN-07740,20250208,CUST-03751,PROD-001,CH-02,AGT-024,CTY-021,1,87200,PAYG,Field Agent,45
TXN-07741,20250224,CUST-02029,PROD-004,CH-02,AGT-010,CTY-001,1,44255,PAYG,Referral,9
TXN-07742,20250205,CUST-03731,PROD-001,CH-03,AGT-041,CTY-003,1,98370,Cash,Referral,33
TXN-07743,20250205,CUST-02363,PROD-001,CH-03,AGT-029,CTY-009,1,92275,Cash,Field Agent,45
TXN-07744,20250204,CUST-01242,PROD-003,CH-02,AGT-047,CTY-021,1,76839,Cash,Referral,9
TXN-07745,20250218,CUST-00215,PROD-002,CH-01,AGT-013,CTY-040,1,86536,PAYG,Field Agent,34
TXN-07746,20250211,CUST-03026,PROD-002,CH-02,AGT-043,CTY-009,1,78886,Cash,Field Agent,5
TXN-07747,20250220,CUST-02927,PROD-002,CH-02,AGT-025,CTY-005,1,85243,Cash,Walk-in,34
TXN-07748,20250219,CUST-02659,PROD-001,CH-02,AGT-008,CTY-037,1,100684,PAYG,Field Agent,5
TXN-07749,20250225,CUST-01613,PROD-001,CH-02,AGT-006,CTY-002,1,93463,Cash,Social Media,25
TXN-07750,20250223,CUST-04836,PROD-001,CH-02,AGT-007,CTY-007,1,98480,PAYG,Social Media,17
TXN-07751,20250223,CUST-00429,PROD-001,CH-03,AGT-032,CTY-020,1,103237,PAYG,Radio,11
TXN-07752,20250202,CUST-02989,PROD-001,CH-01,AGT-014,CTY-028,1,88294,Cash,Social Media,18
TXN-07753,20250206,CUST-01586,PROD-007,CH-03,AGT-017,CTY-002,1,9374,PAYG,Social Media,44
TXN-07754,20250220,CUST-03919,PROD-005,CH-01,AGT-067,CTY-037,1,16409,Cash,Field Agent,10
TXN-07755,20250227,CUST-02911,PROD-003,CH-03,AGT-006,CTY-008,1,71727,PAYG,Radio,45
TXN-07756,20250217,CUST-02096,PROD-001,CH-02,AGT-026,CTY-001,1,86147,PAYG,Field Agent,45
TXN-07757,20250223,CUST-02651,PROD-001,CH-02,AGT-016,CTY-015,1,99039,Cash,Referral,6
TXN-07758,20250206,CUST-03721,PROD-001,CH-02,AGT-036,CTY-004,1,98469,PAYG,Referral,17
TXN-07759,20250224,CUST-03712,PROD-001,CH-01,AGT-066,CTY-003,1,88367,Cash,Field Agent,5
TXN-07760,20250201,CUST-00333,PROD-008,CH-01,AGT-013,CTY-029,1,1665,Cash,Referral,16
TXN-07761,20250226,CUST-02400,PROD-002,CH-02,AGT-022,CTY-006,1,80416,PAYG,Field Agent,20
TXN-07762,20250216,CUST-02642,PROD-003,CH-01,AGT-038,CTY-028,1,66056,PAYG,Social Media,15
TXN-07763,20250210,CUST-01330,PROD-008,CH-01,AGT-028,CTY-037,1,4294,Cash,Social Media,22
TXN-07764,20250207,CUST-01500,PROD-002,CH-02,AGT-063,CTY-021,1,76918,PAYG,Social Media,10
TXN-07765,20250203,CUST-02523,PROD-008,CH-03,AGT-075,CTY-041,1,4308,PAYG,Field Agent,45
TXN-07766,20250224,CUST-00841,PROD-001,CH-02,AGT-034,CTY-003,1,99669,Cash,Social Media,45
TXN-07767,20250208,CUST-00312,PROD-005,CH-03,AGT-042,CTY-042,1,15582,Cash,Referral,42
TXN-07768,20250215,CUST-03587,PROD-001,CH-02,AGT-071,CTY-037,1,91619,Cash,Field Agent,12
TXN-07769,20250223,CUST-00940,PROD-002,CH-04,AGT-006,CTY-037,1,85101,Cash,Referral,16
TXN-07770,20250212,CUST-02563,PROD-004,CH-03,AGT-008,CTY-007,1,45452,PAYG,Field Agent,5
TXN-07771,20250202,CUST-04834,PROD-005,CH-01,AGT-050,CTY-020,1,17968,Cash,Radio,9
TXN-07772,20250215,CUST-04317,PROD-007,CH-03,AGT-063,CTY-009,1,6288,PAYG,Radio,14
TXN-07773,20250222,CUST-03974,PROD-008,CH-02,AGT-078,CTY-038,1,1195,PAYG,Field Agent,32
TXN-07774,20250206,CUST-01707,PROD-001,CH-02,AGT-045,CTY-008,1,87856,PAYG,Radio,5
TXN-07775,20250218,CUST-03558,PROD-004,CH-01,AGT-037,CTY-007,1,45949,PAYG,Field Agent,7
TXN-07776,20250228,CUST-03139,PROD-001,CH-02,AGT-071,CTY-037,1,100999,PAYG,Field Agent,5
TXN-07777,20250225,CUST-01147,PROD-007,CH-02,AGT-040,CTY-039,1,6848,PAYG,Walk-in,10
TXN-07778,20250215,CUST-01261,PROD-002,CH-03,AGT-023,CTY-006,1,81391,PAYG,Referral,8
TXN-07779,20250204,CUST-01674,PROD-007,CH-02,AGT-024,CTY-018,1,8600,PAYG,Field Agent,11
TXN-07780,20250216,CUST-04892,PROD-007,CH-02,AGT-054,CTY-043,1,7014,PAYG,Field Agent,44
TXN-07781,20250216,CUST-02610,PROD-002,CH-02,AGT-036,CTY-018,1,82415,PAYG,Walk-in,22
TXN-07782,20250214,CUST-04502,PROD-004,CH-02,AGT-005,CTY-038,1,43248,PAYG,Referral,5
TXN-07783,20250225,CUST-02708,PROD-001,CH-03,AGT-023,CTY-005,1,93439,PAYG,Trade Show,26
TXN-07784,20250211,CUST-03566,PROD-002,CH-04,AGT-036,CTY-043,1,84386,PAYG,Trade Show,5
TXN-07785,20250204,CUST-00750,PROD-001,CH-01,AGT-011,CTY-005,1,100744,PAYG,Referral,45
TXN-07786,20250210,CUST-04415,PROD-001,CH-02,AGT-071,CTY-036,1,95760,PAYG,Walk-in,45
TXN-07787,20250208,CUST-01723,PROD-001,CH-03,AGT-064,CTY-009,1,95513,Cash,Referral,5
TXN-07788,20250211,CUST-02939,PROD-003,CH-02,AGT-060,CTY-007,1,70768,Cash,Referral,14
TXN-07789,20250209,CUST-00265,PROD-008,CH-01,AGT-031,CTY-002,1,1331,Cash,Radio,39
TXN-07790,20250226,CUST-04912,PROD-002,CH-03,AGT-080,CTY-042,1,85900,PAYG,Referral,13
TXN-07791,20250223,CUST-04290,PROD-002,CH-01,AGT-058,CTY-018,1,84921,PAYG,Referral,18
TXN-07792,20250203,CUST-03971,PROD-007,CH-02,AGT-039,CTY-039,1,7673,Cash,Referral,17
TXN-07793,20250210,CUST-02511,PROD-002,CH-01,AGT-027,CTY-009,1,74761,Cash,Field Agent,18
TXN-07794,20250215,CUST-00990,PROD-002,CH-03,AGT-032,CTY-004,1,75653,PAYG,Walk-in,27
TXN-07795,20250206,CUST-03037,PROD-001,CH-02,AGT-047,CTY-036,1,100944,PAYG,Radio,10
TXN-07796,20250226,CUST-03790,PROD-001,CH-02,AGT-035,CTY-013,1,104085,PAYG,Social Media,13
TXN-07797,20250226,CUST-02930,PROD-003,CH-03,AGT-036,CTY-007,1,73711,Cash,Field Agent,11
TXN-07798,20250214,CUST-03132,PROD-008,CH-01,AGT-009,CTY-043,1,3074,PAYG,Field Agent,29
TXN-07799,20250205,CUST-00171,PROD-002,CH-03,AGT-025,CTY-019,1,71792,Cash,Referral,5
TXN-07800,20250222,CUST-03214,PROD-001,CH-03,AGT-063,CTY-014,1,97814,PAYG,Referral,12
TXN-07801,20250215,CUST-00849,PROD-001,CH-04,AGT-060,CTY-002,1,89152,PAYG,Field Agent,12
TXN-07802,20250202,CUST-00287,PROD-001,CH-04,AGT-024,CTY-016,1,100758,PAYG,Referral,5
TXN-07803,20250210,CUST-01101,PROD-001,CH-03,AGT-040,CTY-042,1,85082,PAYG,Trade Show,45
TXN-07804,20250204,CUST-04855,PROD-007,CH-02,AGT-055,CTY-014,1,9656,Cash,Trade Show,11
TXN-07805,20250212,CUST-01768,PROD-004,CH-03,AGT-056,CTY-042,1,44953,Cash,Trade Show,5
TXN-07806,20250210,CUST-00071,PROD-008,CH-02,AGT-063,CTY-002,1,1602,Cash,Walk-in,24
TXN-07807,20250211,CUST-00515,PROD-002,CH-02,AGT-056,CTY-039,1,68424,PAYG,Field Agent,27
TXN-07808,20250217,CUST-03309,PROD-001,CH-02,AGT-070,CTY-021,1,94731,Cash,Social Media,24
TXN-07809,20250214,CUST-04599,PROD-007,CH-03,AGT-044,CTY-003,1,6880,PAYG,Trade Show,36
TXN-07810,20250214,CUST-03482,PROD-002,CH-04,AGT-013,CTY-036,1,72863,PAYG,Field Agent,5
TXN-07811,20250226,CUST-03249,PROD-001,CH-01,AGT-059,CTY-015,1,99275,Cash,Field Agent,45
TXN-07812,20250220,CUST-02666,PROD-001,CH-01,AGT-041,CTY-013,1,95575,PAYG,Field Agent,45
TXN-07813,20250201,CUST-03530,PROD-001,CH-02,AGT-059,CTY-014,1,104703,Cash,Walk-in,6
TXN-07814,20250201,CUST-02068,PROD-008,CH-01,AGT-075,CTY-043,1,4766,Cash,Referral,45
TXN-07815,20250225,CUST-03320,PROD-002,CH-02,AGT-073,CTY-007,1,78019,PAYG,Social Media,41
TXN-07816,20250213,CUST-02749,PROD-003,CH-03,AGT-069,CTY-038,1,66797,PAYG,Radio,40
TXN-07817,20250212,CUST-02641,PROD-001,CH-03,AGT-047,CTY-018,1,103315,PAYG,Trade Show,20
TXN-07818,20250223,CUST-03416,PROD-001,CH-03,AGT-040,CTY-042,1,88727,Cash,Field Agent,45
TXN-07819,20250211,CUST-03533,PROD-004,CH-04,AGT-059,CTY-036,1,49678,Cash,Field Agent,6
TXN-07820,20250203,CUST-00549,PROD-001,CH-02,AGT-031,CTY-040,1,97636,PAYG,Referral,30
TXN-07821,20250211,CUST-03844,PROD-001,CH-01,AGT-079,CTY-015,1,85162,PAYG,Walk-in,8
TXN-07822,20250218,CUST-04498,PROD-005,CH-04,AGT-044,CTY-019,1,14725,Cash,Field Agent,5
TXN-07823,20250217,CUST-02127,PROD-006,CH-01,AGT-033,CTY-020,1,27436,Cash,Trade Show,26
TXN-07824,20250214,CUST-02892,PROD-004,CH-01,AGT-022,CTY-029,1,45284,PAYG,Field Agent,7
TXN-07825,20250212,CUST-04930,PROD-008,CH-02,AGT-024,CTY-001,1,3613,PAYG,Trade Show,17
TXN-07826,20250224,CUST-02908,PROD-001,CH-01,AGT-006,CTY-036,1,87584,Cash,Social Media,7
TXN-07827,20250223,CUST-03089,PROD-003,CH-01,AGT-064,CTY-042,1,72182,PAYG,Radio,5
TXN-07828,20250216,CUST-03142,PROD-008,CH-02,AGT-064,CTY-038,1,2425,PAYG,Trade Show,5
TXN-07829,20250210,CUST-02633,PROD-001,CH-02,AGT-012,CTY-028,1,87923,PAYG,Referral,14
TXN-07830,20250207,CUST-02128,PROD-003,CH-01,AGT-064,CTY-020,1,72680,PAYG,Referral,11
TXN-07831,20250219,CUST-02440,PROD-002,CH-02,AGT-032,CTY-009,1,81070,Cash,Field Agent,21
TXN-07832,20250217,CUST-02664,PROD-001,CH-04,AGT-001,CTY-026,1,85333,Cash,Referral,5
TXN-07833,20250211,CUST-02157,PROD-007,CH-01,AGT-065,CTY-026,1,9945,PAYG,Social Media,5
TXN-07834,20250210,CUST-00596,PROD-006,CH-03,AGT-007,CTY-004,1,28667,PAYG,Trade Show,40
TXN-07835,20250205,CUST-02806,PROD-001,CH-04,AGT-022,CTY-039,1,99806,Cash,Social Media,28
TXN-07836,20250227,CUST-00016,PROD-001,CH-04,AGT-018,CTY-013,1,96079,PAYG,Referral,5
TXN-07837,20250208,CUST-00983,PROD-007,CH-02,AGT-058,CTY-009,1,8168,Cash,Social Media,43
TXN-07838,20250204,CUST-04786,PROD-002,CH-02,AGT-013,CTY-002,1,68977,PAYG,Field Agent,8
TXN-07839,20250202,CUST-02743,PROD-002,CH-02,AGT-058,CTY-008,1,80091,PAYG,Field Agent,5
TXN-07840,20250222,CUST-02015,PROD-001,CH-02,AGT-017,CTY-008,1,88355,PAYG,Social Media,45
TXN-07841,20250206,CUST-04388,PROD-008,CH-03,AGT-064,CTY-040,1,1156,PAYG,Referral,13
TXN-07842,20250216,CUST-03184,PROD-008,CH-03,AGT-014,CTY-004,1,1168,PAYG,Referral,35
TXN-07843,20250220,CUST-00491,PROD-002,CH-01,AGT-034,CTY-029,1,86116,PAYG,Referral,6
TXN-07844,20250210,CUST-02422,PROD-007,CH-02,AGT-003,CTY-040,1,9119,PAYG,Field Agent,45
TXN-07845,20250211,CUST-02051,PROD-001,CH-01,AGT-058,CTY-008,1,86543,PAYG,Social Media,32
TXN-07846,20250223,CUST-01442,PROD-007,CH-01,AGT-022,CTY-042,1,8292,PAYG,Walk-in,18
TXN-07847,20250224,CUST-03954,PROD-001,CH-02,AGT-058,CTY-018,1,91250,PAYG,Social Media,36
TXN-07848,20250211,CUST-00587,PROD-001,CH-03,AGT-062,CTY-018,1,88763,Cash,Field Agent,16
TXN-07849,20250205,CUST-03731,PROD-001,CH-01,AGT-019,CTY-003,1,96870,PAYG,Referral,5
TXN-07850,20250222,CUST-01237,PROD-002,CH-01,AGT-019,CTY-029,1,79943,PAYG,Walk-in,10
TXN-07851,20250219,CUST-01745,PROD-007,CH-01,AGT-013,CTY-028,1,7897,PAYG,Referral,33
TXN-07852,20250223,CUST-00453,PROD-001,CH-01,AGT-047,CTY-013,1,93069,PAYG,Field Agent,18
TXN-07853,20250216,CUST-00496,PROD-007,CH-03,AGT-045,CTY-039,1,7109,Cash,Field Agent,21
TXN-07854,20250208,CUST-02934,PROD-008,CH-02,AGT-007,CTY-008,1,2334,PAYG,Radio,5
TXN-07855,20250215,CUST-00926,PROD-005,CH-04,AGT-004,CTY-019,1,15148,PAYG,Field Agent,24
TXN-07856,20250227,CUST-01059,PROD-007,CH-01,AGT-023,CTY-014,1,6729,Cash,Field Agent,12
TXN-07857,20250213,CUST-02030,PROD-008,CH-01,AGT-067,CTY-014,1,2627,PAYG,Referral,45
TXN-07858,20250222,CUST-04729,PROD-002,CH-04,AGT-001,CTY-020,1,79405,Cash,Field Agent,7
TXN-07859,20250224,CUST-01307,PROD-002,CH-01,AGT-045,CTY-009,1,76315,PAYG,Walk-in,25
TXN-07860,20250208,CUST-02829,PROD-004,CH-04,AGT-067,CTY-014,1,43978,PAYG,Field Agent,7
TXN-07861,20250205,CUST-00157,PROD-002,CH-02,AGT-023,CTY-008,1,87106,Cash,Walk-in,8
TXN-07862,20250214,CUST-03347,PROD-001,CH-01,AGT-037,CTY-005,1,98829,Cash,Field Agent,26
TXN-07863,20250217,CUST-01594,PROD-001,CH-04,AGT-027,CTY-039,1,87994,Cash,Referral,5
TXN-07864,20250208,CUST-00604,PROD-007,CH-04,AGT-013,CTY-042,1,8216,PAYG,Walk-in,34
TXN-07865,20250223,CUST-02873,PROD-001,CH-04,AGT-040,CTY-008,1,91793,PAYG,Field Agent,8
TXN-07866,20250212,CUST-04145,PROD-001,CH-03,AGT-018,CTY-004,1,90845,Cash,Radio,5
TXN-07867,20250215,CUST-00123,PROD-002,CH-04,AGT-061,CTY-005,1,85306,PAYG,Referral,5
TXN-07868,20250209,CUST-02454,PROD-007,CH-02,AGT-006,CTY-042,1,6408,Cash,Referral,5
TXN-07869,20250202,CUST-03111,PROD-002,CH-02,AGT-008,CTY-026,1,71211,Cash,Social Media,22
TXN-07870,20250228,CUST-01718,PROD-003,CH-04,AGT-016,CTY-021,1,74921,PAYG,Field Agent,12
TXN-07871,20250228,CUST-00102,PROD-001,CH-03,AGT-007,CTY-021,1,94452,Cash,Walk-in,5
TXN-07872,20250216,CUST-01980,PROD-001,CH-02,AGT-028,CTY-007,1,91269,PAYG,Referral,5
TXN-07873,20250206,CUST-04235,PROD-003,CH-04,AGT-028,CTY-020,1,72073,PAYG,Referral,5
TXN-07874,20250210,CUST-03961,PROD-003,CH-03,AGT-001,CTY-019,1,72550,PAYG,Walk-in,29
